--------------------------------------------------------------------------------------------------
Simulador de contagios. 2.0.2.12
06/04/2020 22:07:31
--------------------------------------------------------------------------------------------------
Prefijo 50CRB40
Número de hilos                              30
Potencia para fin de infección             3,00

Probabilidad base de contagio              4,00 %
Probabilidad contagio cluster              5,00 %
Probabilidad base de REcontagio            0,00 %
Días mínimos de inmunidad                     5
Días de carencia para contagiar               3
Días de incubación                            7
Probabilidad de enfermar                 100,00 %
Factor probab. contagio enfermo           25,00 %
Probabilidad de hospitalización           10,00 %
Factor prob. contagio hospitalizad         0,00 %
Densidad crítica de vecinos infect         0,00 %
Probabilidad contagio ambiental            0,00 %

Número de individuos                     50.000
Radio                                     2.694
Número de focos iniciales                    10
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4

Número clusters objetivo                    125
Número clusters generados                   123 con        9.960 individuos,            3 infectados de inicio
Factor individuos por cluster              1,00

                        - Edad- % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  2   0   4       10,0       30,0       99,3    70    90       4,00        2.000          4,0           40
menor                 2   5  19        5,0       30,0      100,0    80   110      15,00        7.500         15,0           60
adulto                2  20  64       40,0       30,0       99,4    80   120      62,00       31.000         62,0          100
jubilado              2  65  69     1000,0       30,0       96,8    70    90       5,00        2.500          5,0           50
mayor                 2  70 150      800,0       30,0       83,5    60    70      14,00        7.000         14,0           40
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

Valores al final del día
                                                                       Recorrido  Contactos Media días            ------ Afectados ---- ----------  Clusters -----------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos   Enfermos Hospitaliz  Ambiental
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1      49990         10          0          0          0          0      56,68       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  2      49990         10          0          0          0          0      56,51       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  3      49990         10          0          0          0          0      56,44       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  4      49984         16          0          0          0          0      56,41       1,00        0,0       0,00          0          6          6          0          0          0          0          0
  5      49981         19          0          0          0          0      56,42       1,14        0,0       0,00          0          9          9          0          0          0          0          0
  6      49980         20          0          0          0          0      56,42       1,27        0,0       0,00          0         10         10          0          0          0          0          0
  7      49962         38          0          0          0          0      56,40       1,20        0,0       0,00          2         26         26          0          0         10          0          0
  8      49950         50          0          0          0          0      56,39       1,19        0,0       0,00          4         36         36          0          0         10          0          0
  9      49935         65          0          0          0          0      56,36       1,13        0,0       0,00          8         47         47          0          0         10          0          0
 10      49891        108          0          1          0          0      56,35       1,09        3,0       1,00         10         89         88          1          0         16          0          0
 11      49860        138          0          2          0          0      56,35       1,12        6,5       0,50         14        116        115          1          0         18          0          0
 12      49811        187          0          2          0          0      56,34       1,21        6,5       0,50         17        162        161          1          0         19          0          0
 13      49753        245          0          2          0          0      56,33       1,24        6,5       0,50         31        206        205          1          0         36          2          0
 14      49721        276          0          3          0          0      56,33       1,34        8,7       0,33         41        228        227          1          0         47          2          0
 15      49669        328          0          3          0          0      56,34       1,45        8,7       0,33         65        256        255          1          0         62          2          0
 16      49637        358          0          5          0          0      56,34       1,46        8,4       1,80         81        272        269          3          0        105         10          0
 17      49606        388          0          6          0          0      56,33       1,52        8,8       2,00        100        284        280          4          0        134         15          0
 18      49516        477          0          7          0          0      56,35       1,51        9,1       2,29        114        360        355          5          0        182         17          0
 19      49458        534          0          8          0          0      56,35       1,51        9,4       2,38        134        398        392          6          0        239         21          0
 20      49392        599          0          9          0          0      56,35       1,52        9,2       2,22        154        444        437          7          0        270         23          0
 21      49279        712          0          9          0          0      56,35       1,54        9,2       2,22        178        533        526          7          0        322         27          0
 22      49171        820          0          9          0          0      56,35       1,53        9,2       2,22        205        614        607          7          0        354         30          0
 23      49053        933          0         13          0          1      56,35       1,52       11,1       2,36        233        704        694         10          0        380         34          0
 24      48873       1109          0         17          0          1      56,36       1,50       11,1       2,28        265        852        838         14          0        466         46          0
 25      48710       1267          0         22          0          1      56,36       1,50       11,7       2,04        298        982        964         18          0        519         55          0
 26      48534       1430          0         34          0          2      56,35       1,48       13,7       2,39        349       1107       1077         29          1        572         57          0
 27      48307       1645          0         46          0          2      56,35       1,52       14,2       2,23        397       1286       1247         38          1        673         66          0
 28      48077       1864          0         57          0          2      56,36       1,50       14,7       2,14        462       1451       1404         46          1        770         73          0
 29      47841       2090          0         64          0          5      56,36       1,50       14,6       2,00        523       1626       1575         50          1        878         83          0
 30      47557       2365          0         73          0          5      56,35       1,52       14,9       1,88        608       1825       1767         57          1       1049         97          0
 31      47275       2633          0         87          0          5      56,36       1,52       15,1       2,02        699       2016       1945         70          1       1198        113          0
 32      46978       2910          0        104          0          8      56,36       1,54       15,7       1,86        819       2193       2110         82          1       1355        131          0
 33      46665       3204          0        120          0         11      56,36       1,54       15,9       1,89        919       2406       2309         94          3       1563        153          0
 34      46359       3487          0        143          0         11      56,36       1,55       16,4       1,91       1024       2607       2491        113          3       1770        178          0
 35      46032       3787          0        170          0         11      56,35       1,57       17,0       1,94       1145       2813       2674        136          3       1978        204          0
 36      45656       4138          0        189          0         17      56,36       1,56       17,1       1,81       1267       3067       2909        153          5       2237        229          0
 37      45256       4515          0        211          0         18      56,36       1,57       17,2       1,70       1418       3316       3140        170          6       2497        250          0
 38      44838       4898          0        245          0         19      56,36       1,58       17,4       1,70       1565       3587       3388        193          6       2759        282          0
 39      44388       5303          0        288          0         21      56,37       1,58       17,5       1,74       1706       3896       3664        224          8       3026        302          0
 40      43885       5747          0        345          0         23      56,37       1,58       18,1       1,74       1866       4239       3970        260          9       3273        332          0
 41      43792       5762          0        421          0         25      55,68       1,52       18,8       1,80       1947       4251       3982        260          9       3522        364          0
 42      43678       5795          0        494          0         33      55,03       1,48       19,3       1,89       2050       4262       3993        260          9       3817        398          0
 43      43565       5820          0        580          0         35      54,40       1,45       19,5       1,89       2144       4281       4012        260          9       4129        430          0
 44      43458       5831          0        673          0         38      53,81       1,42       19,9       1,79       2235       4297       4028        260          9       4451        467          0
 45      43335       5860          0        761          0         44      53,25       1,39       20,1       1,77       2328       4327       4058        260          9       4807        503          0
 46      43241       5851          0        859          0         49      52,71       1,37       20,2       1,72       2391       4358       4089        260          9       5207        552          0
 47      43138       5867          0        938          0         57      52,19       1,35       20,2       1,68       2455       4397       4128        260          9       5213        552          0
 48      43039       5839          0       1054          0         68      51,70       1,34       20,4       1,68       2510       4441       4172        260          9       5200        553          0
 49      42921       5814          0       1186          0         79      51,23       1,32       20,7       1,67       2563       4506       4237        260          9       5170        549          0
 50      42786       5799          0       1331          0         84      50,77       1,31       20,9       1,66       2618       4586       4317        260          9       5127        540          0
 51      42655       5772          0       1480          0         93      50,34       1,29       21,1       1,62       2669       4666       4396        261          9       5092        532          0
 52      42502       5721          0       1676          0        101      49,92       1,28       21,5       1,64       2725       4763       4492        262          9       4982        529          0
 53      42353       5664          0       1868          0        115      49,52       1,27       21,6       1,60       2786       4851       4579        263          9       4879        510          0
 54      42233       5563          0       2078          0        126      49,14       1,26       21,8       1,55       2844       4913       4641        263          9       4757        502          0
 55      42103       5455          0       2305          0        137      48,77       1,25       22,1       1,57       2911       4976       4703        264          9       4637        488          0
 56      41977       5330          0       2534          0        159      48,42       1,24       22,4       1,54       2987       5026       4752        265          9       4521        471          0
 57      41871       5169          0       2785          0        175      48,08       1,23       22,6       1,51       3048       5071       4793        269          9       4386        447          0
 58      41775       4977          0       3061          0        187      47,75       1,23       22,8       1,47       3101       5114       4832        273          9       4251        428          0
 59      41705       4777          0       3313          0        205      47,44       1,22       23,1       1,44       3148       5137       4849        279          9       4129        423          0
 60      41638       4594          0       3558          0        210      47,14       1,21       23,2       1,41       3192       5160       4869        282          9       3999        407          0
 61      41557       4383          0       3839          0        221      46,85       1,21       23,5       1,38       3252       5181       4885        287          9       3838        389          0
 62      41495       4150          0       4123          0        232      46,57       1,20       23,7       1,36       3294       5201       4897        295          9       3668        371          0
 63      41437       3928          0       4388          0        247      46,30       1,20       23,9       1,33       3344       5209       4898        302          9       3494        354          0
 64      41406       3683          0       4655          0        256      46,04       1,19       24,1       1,31       3370       5214       4893        312          9       3315        335          0
 65      41372       3427          0       4937          0        264      45,79       1,19       24,2       1,29       3402       5216       4876        331          9       3094        307          0
 66      41343       3219          0       5166          0        272      45,54       1,19       24,4       1,27       3430       5217       4865        343          9       2924        285          0
 67      41324       2989          0       5405          0        282      45,31       1,19       24,6       1,26       3448       5218       4853        356          9       2756        271          0
 68      41294       2753          0       5663          0        290      45,08       1,19       24,7       1,23       3478       5218       4831        378          9       2552        247          0
 69      41255       2550          0       5895          0        300      44,86       1,19       24,9       1,20       3517       5218       4818        391          9       2368        223          0
 70      41226       2319          0       6151          0        304      44,64       1,19       25,0       1,17       3546       5218       4790        419          9       2139        206          0
 71      41211       2088          0       6381          0        320      44,44       1,19       25,2       1,14       3561       5218       4770        439          9       1927        175          0
 72      41190       2010          0       6474          0        326      44,24       1,19       25,2       1,13       3582       5218       4741        468          9       1857        173          0
 73      41166       1936          0       6563          0        335      44,04       1,18       25,2       1,13       3606       5218       4724        485          9       1778        165          0
 74      41150       1843          0       6664          0        343      43,85       1,18       25,2       1,12       3622       5218       4684        525          9       1699        158          0
 75      41138       1744          0       6769          0        349      43,67       1,18       25,2       1,12       3634       5218       4644        565          9       1627        148          0
 76      41123       1652          0       6869          0        356      43,49       1,18       25,2       1,11       3649       5218       4594        614         10       1549        139          0
 77      41109       1549          0       6982          0        360      43,31       1,18       25,3       1,11       3663       5218       4551        657         10       1447        131          0
 78      41095       1444          0       7094          0        367      43,14       1,18       25,3       1,10       3677       5218       4498        709         11       1349        126          0
 79      41084       1349          0       7198          0        369      42,98       1,18       25,3       1,10       3688       5218       4456        751         11       1267        116          0
 80      41075       1247          0       7297          0        381      42,81       1,18       25,3       1,10       3697       5218       4390        817         11       1172        107          0
 81      41066       1139          0       7405          0        390      42,65       1,18       25,4       1,09       3706       5218       4327        879         12       1067         94          0
 82      41058       1034          0       7511          0        397      42,50       1,18       25,4       1,08       3714       5218       4264        942         12        969         88          0
 83      41049        935          0       7614          0        402      42,35       1,18       25,4       1,08       3723       5218       4210        995         13        875         78          0
 84      41039        856          0       7701          0        404      42,20       1,18       25,5       1,07       3733       5218       4165       1039         14        800         66          0
 85      41033        764          0       7794          0        409      42,06       1,18       25,5       1,06       3739       5218       4118       1086         14        713         61          0
 86      41026        701          0       7860          0        413      41,92       1,18       25,5       1,06       3746       5218       4091       1113         14        652         58          0
 87      41022        626          0       7935          0        417      41,78       1,18       25,5       1,05       3750       5218       4062       1142         14        582         48          0
 88      41018        557          0       8004          0        421      41,64       1,18       25,6       1,05       3754       5218       4037       1167         14        517         44          0
 89      41015        502          0       8057          0        426      41,51       1,18       25,6       1,04       3757       5218       4018       1186         14        468         42          0
 90      41012        458          0       8101          0        429      41,38       1,18       25,6       1,04       3760       5218       4005       1199         14        431         40          0
 91      41010        411          0       8149          0        430      41,26       1,18       25,6       1,04       3762       5218       3998       1206         14        388         36          0
 92      41004        361          0       8203          0        432      41,13       1,18       25,6       1,03       3768       5218       3987       1217         14        339         30          0
 93      41002        321          0       8241          0        436      41,01       1,18       25,7       1,03       3770       5218       3977       1227         14        301         29          0
 94      40998        293          0       8270          0        439      40,89       1,18       25,7       1,03       3774       5218       3974       1230         14        273         28          0
 95      40995        279          0       8285          0        441      40,78       1,18       25,7       1,02       3777       5218       3972       1232         14        259         28          0
 96      40995        258          0       8304          0        443      40,66       1,18       25,7       1,02       3777       5218       3970       1234         14        241         26          0
 97      40993        241          0       8319          0        447      40,55       1,18       25,7       1,02       3779       5218       3970       1234         14        224         26          0
 98      40992        221          0       8338          0        449      40,44       1,18       25,7       1,02       3780       5218       3970       1234         14        209         26          0
 99      40990        207          0       8353          0        450      40,33       1,18       25,7       1,02       3782       5218       3970       1234         14        195         26          0
100      40988        188          0       8374          0        450      40,23       1,18       25,7       1,02       3784       5218       3970       1234         14        178         22          0
101      40987        171          0       8392          0        450      40,12       1,18       25,7       1,01       3785       5218       3970       1234         14        163         21          0
102      40986        160          0       8403          0        451      40,02       1,18       25,7       1,01       3786       5218       3970       1234         14        151         19          0
103      40985        142          0       8420          0        453      39,92       1,18       25,7       1,01       3787       5218       3970       1234         14        134         19          0
104      40984        120          0       8442          0        454      39,82       1,18       25,7       1,01       3788       5218       3970       1234         14        112         17          0
105      40984        110          0       8451          0        455      39,73       1,18       25,7       1,01       3788       5218       3970       1234         14        104         16          0
106      40984        100          0       8461          0        455      39,63       1,18       25,7       1,01       3788       5218       3970       1234         14         96         15          0
107      40984         93          0       8468          0        455      39,54       1,18       25,7       1,01       3788       5218       3970       1234         14         90         13          0
108      40984         82          0       8478          0        456      39,45       1,18       25,7       1,01       3788       5218       3970       1234         14         80          9          0
109      40984         71          0       8489          0        456      39,36       1,18       25,7       1,00       3788       5218       3970       1234         14         70          6          0
110      40984         67          0       8492          0        457      39,27       1,18       25,7       1,00       3788       5218       3970       1234         14         67          5          0
111      40983         57          0       8502          0        458      39,18       1,18       25,7       1,00       3789       5218       3970       1234         14         56          5          0
112      40983         51          0       8508          0        458      39,09       1,18       25,7       1,00       3789       5218       3970       1234         14         50          5          0
113      40982         46          0       8514          0        458      39,01       1,18       25,7       1,00       3790       5218       3970       1234         14         44          5          0
114      40982         39          0       8521          0        458      38,92       1,18       25,7       1,00       3790       5218       3970       1234         14         37          3          0
115      40982         37          0       8522          0        459      38,84       1,18       25,7       1,00       3790       5218       3970       1234         14         35          3          0
116      40982         34          0       8525          0        459      38,76       1,18       25,7       1,00       3790       5218       3970       1234         14         32          3          0
117      40982         32          0       8527          0        459      38,68       1,18       25,7       1,00       3790       5218       3970       1234         14         31          3          0
118      40982         29          0       8530          0        459      38,60       1,18       25,7       1,00       3790       5218       3970       1234         14         28          3          0
119      40982         26          0       8532          0        460      38,53       1,18       25,7       1,00       3790       5218       3970       1234         14         26          3          0
120      40982         21          0       8536          0        461      38,45       1,18       25,7       1,00       3790       5218       3970       1234         14         21          3          0
121      40982         18          0       8538          0        462      38,38       1,18       25,7       1,00       3790       5218       3970       1234         14         18          3          0
122      40982         15          0       8541          0        462      38,30       1,18       25,7       1,00       3790       5218       3970       1234         14         15          3          0
123      40982         13          0       8542          0        463      38,23       1,18       25,7       1,00       3790       5218       3970       1234         14         13          2          0
124      40982         12          0       8543          0        463      38,16       1,18       25,7       1,00       3790       5218       3970       1234         14         12          2          0
125      40982         10          0       8544          0        464      38,09       1,18       25,7       1,00       3790       5218       3970       1234         14         10          2          0
126      40982          9          0       8545          0        464      38,02       1,18       25,7       1,00       3790       5218       3970       1234         14          9          2          0
127      40982          9          0       8545          0        464      37,95       1,18       25,7       1,00       3790       5218       3970       1234         14          9          2          0
128      40982          8          0       8546          0        464      37,88       1,18       25,7       1,00       3790       5218       3970       1234         14          8          2          0
129      40982          5          0       8548          0        465      37,81       1,18       25,7       1,00       3790       5218       3970       1234         14          5          2          0
130      40982          3          0       8549          0        466      37,75       1,18       25,7       1,00       3790       5218       3970       1234         14          3          2          0
131      40982          2          0       8550          0        466      37,69       1,18       25,7       1,00       3790       5218       3970       1234         14          2          2          0
132      40982          2          0       8550          0        466      37,62       1,18       25,7       1,00       3790       5218       3970       1234         14          2          2          0
133      40982          2          0       8550          0        466      37,56       1,18       25,7       1,00       3790       5218       3970       1234         14          2          2          0
134      40982          2          0       8550          0        466      37,50       1,18       25,7       1,00       3790       5218       3970       1234         14          2          2          0
135      40982          1          0       8550          0        467      37,43       1,18       25,7       1,00       3790       5218       3970       1234         14          1          1          0
136      40982          1          0       8550          0        467      37,37       1,18       25,7       1,00       3790       5218       3970       1234         14          1          1          0
137      40982          1          0       8550          0        467      37,31       1,18       25,7       1,00       3790       5218       3970       1234         14          1          1          0
138      40982          1          0       8550          0        467      37,25       1,18       25,7       1,00       3790       5218       3970       1234         14          1          1          0
139      40982          1          0       8550          0        467      37,20       1,18       25,7       1,00       3790       5218       3970       1234         14          1          1          0
140      40982          1          0       8550          0        467      37,14       1,18       25,7       1,00       3790       5218       3970       1234         14          1          1          0
141      40982          1          0       8550          0        467      37,08       1,18       25,7       1,00       3790       5218       3970       1234         14          1          1          0
142      40982          1          0       8550          0        467      37,03       1,18       25,7       1,00       3790       5218       3970       1234         14          1          1          0
143      40982          1          0       8550          0        467      36,97       1,18       25,7       1,00       3790       5218       3970       1234         14          1          1          0
144      40982          0          0       8551          0        467      36,92       1,18       25,8       1,00       3790       5218       3970       1234         14          0          0          0
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos   Enfermos Hospitaliz  Ambiental

Infectados importados                              0

Total pasos                              390.860.274
Total recorridos                           6.482.399
Total distancia recorrida                239.300.132
Contactos de riesgo                          273.645
Acumulador infectados                        232.215

Total días infectados (curados)              220.178      25,00
Total días infectados (muertos)               12.037      25,00
Total días infectados                        232.215      25,00

Simulados 144 días. 27717,8 s

--------------------------------------------------------------------------------------------------
Simulador de contagios. 2.0.3.0
07/04/2020 08:57:07
--------------------------------------------------------------------------------------------------
Prefijo 50CRB40
Número de hilos                              30
Potencia para fin de infección             3,00

Probabilidad base de contagio              4,00 %
Probabilidad contagio cluster              5,00 %
Probabilidad base de REcontagio            0,00 %
Días mínimos de inmunidad                     5
Días de carencia para contagiar               3
Días de incubación                            7
Probabilidad de enfermar                 100,00 %
Factor probab. contagio enfermo           25,00 %
Probabilidad de hospitalización           10,00 %
Factor prob. contagio hospitalizad         0,00 %
Densidad crítica de vecinos infect         0,00 %
Probabilidad contagio ambiental            0,00 %

Número de individuos                     50.000
Radio                                     2.694
Número de focos iniciales                    10
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4

Número clusters objetivo                    125
Número clusters generados                   123 con        9.960 individuos,            4 infectados de inicio
Factor individuos por cluster              1,00

                        - Edad- % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
