--------------------------------------------------------------------------------------------------
Simulador de contagios. 2.0.3.0
07/04/2020 19:36:49
--------------------------------------------------------------------------------------------------
Prefijo 50CRB_40_15
Número de hilos                              30
Potencia para fin de infección             3,00

Probabilidad base de contagio              4,00 %
Probabilidad contagio cluster              5,00 %
Probabilidad base de REcontagio            0,00 %
Días mínimos de inmunidad                     5
Días de carencia para contagiar               3
Días de incubación                            7
Probabilidad de enfermar                 100,00 %
Factor probab. contagio enfermo           25,00 %
Probabilidad de hospitalización           10,00 %
Factor prob. contagio hospitalizad         0,00 %
Densidad crítica de vecinos infect         0,00 %
Probabilidad contagio ambiental            0,00 %

Número de individuos                     50.000
Radio                                     2.694
Número de focos iniciales                    10
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4

Número clusters objetivo                    125
Número clusters generados                   123 con        9.960 individuos,            1 infectados de inicio
Factor individuos por cluster              1,00

                        - Edad- % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  2   0   4       10,0       30,0       99,3    70    90       4,00        2.000          4,0           40
menor                 2   5  19        5,0       30,0      100,0    80   110      15,00        7.500         15,0           60
adulto                2  20  64       40,0       30,0       99,4    80   120      62,00       31.000         62,0          100
jubilado              2  65  69     1000,0       30,0       96,8    70    90       5,00        2.500          5,0           50
mayor                 2  70 150      800,0       30,0       83,5    60    70      14,00        7.000         14,0           40
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

Valores al final del día
                                                                       Recorrido  Contactos Media días            ------ Afectados ---- ----------  Clusters -----------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos   Enfermos Hospitaliz  Ambiental
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1      49990         10          0          0          0          0      56,22       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  2      49990         10          0          0          0          0      56,23       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  3      49990         10          0          0          0          0      56,25       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  4      49987         13          0          0          0          0      56,26       0,30        0,0       0,00          3          0          0          0          0          0          0          0
  5      49983         17          0          0          0          0      56,26       0,70        0,0       0,00          4          3          3          0          0          0          0          0
  6      49982         18          0          0          0          0      56,27       0,79        0,0       0,00          4          4          4          0          0          0          0          0
  7      49968         32          0          0          0          0      56,28       0,75        0,0       0,00          5         17         17          0          0         10          2          0
  8      49948         52          0          0          0          0      56,29       0,78        0,0       0,00          7         35         35          0          0         10          2          0
  9      49932         68          0          0          0          0      56,29       0,66        0,0       0,00          8         50         50          0          0         10          2          0
 10      49910         90          0          0          0          0      56,31       0,64        0,0       0,00         11         69         69          0          0         13          2          0
 11      49892        108          0          0          0          0      56,31       0,69        0,0       0,00         14         84         84          0          0         17          3          0
 12      49849        151          0          0          0          0      56,31       0,65        0,0       0,00         20        121        121          0          0         18          4          0
 13      49811        189          0          0          0          0      56,30       0,84        0,0       0,00         26        153        153          0          0         32          4          0
 14      49789        210          0          1          0          0      56,30       0,94       10,0       0,00         30        171        171          0          0         51          7          0
 15      49752        247          0          1          0          0      56,30       1,10       10,0       0,00         37        201        201          0          0         67         11          0
 16      49690        307          0          3          0          0      56,30       1,13       13,3       1,33         51        249        249          0          0         87         11          0
 17      49656        341          0          3          0          0      56,31       1,18       13,3       1,33         63        271        271          0          0        105         13          0
 18      49603        393          0          4          0          0      56,31       1,24       12,0       1,00         82        305        304          1          0        147         17          0
 19      49555        440          0          5          0          0      56,32       1,27       12,0       1,40         95        340        338          2          0        184         22          0
 20      49504        490          0          6          0          0      56,33       1,33       11,8       1,50        114        372        369          3          0        205         22          0
 21      49434        558          0          8          0          0      56,32       1,37       13,5       4,63        131        425        422          3          0        240         28          0
 22      49336        652          0         11          0          1      56,33       1,38       12,3       3,67        153        501        494          6          1        298         33          0
 23      49275        710          0         14          0          1      56,33       1,38       12,7       3,27        164        551        543          7          1        329         39          0
 24      49169        810          0         19          0          2      56,33       1,39       12,7       4,29        191        630        617         12          1        376         42          0
 25      49022        954          0         22          0          2      56,33       1,41       13,1       4,00        227        741        725         15          1        421         48          0
 26      48908       1061          0         29          0          2      56,32       1,44       13,5       3,58        257        825        804         20          1        466         53          0
 27      48755       1210          0         33          0          2      56,32       1,44       13,8       3,43        295        940        915         24          1        532         58          0
 28      48584       1372          0         42          0          2      56,32       1,45       14,2       2,89        347       1059       1027         31          1        620         62          0
 29      48405       1548          0         44          0          3      56,33       1,47       14,3       2,89        412       1173       1138         33          2        678         67          0
 30      48213       1729          0         54          0          4      56,33       1,48       15,0       2,55        468       1309       1265         41          3        773         85          0
 31      48171       1764          0         61          0          4      55,42       1,43       15,4       2,45        494       1325       1281         41          3        913         96          0
 32      48113       1804          0         79          0          4      54,56       1,38       17,0       2,29        526       1351       1307         41          3       1009        104          0
 33      48054       1851          0         89          0          6      53,76       1,36       17,3       2,23        563       1373       1329         41          3       1150        111          0
 34      47982       1905          0        106          0          7      53,00       1,34       17,7       2,45        608       1400       1356         41          3       1303        122          0
 35      47906       1960          0        126          0          8      52,29       1,32       18,3       2,21        639       1445       1401         41          3       1461        138          0
 36      47865       1981          0        144          0         10      51,62       1,29       18,5       2,55        667       1458       1414         41          3       1633        154          0
 37      47813       2004          0        171          0         12      50,98       1,28       18,8       2,33        708       1469       1425         41          3       1646        157          0
 38      47765       2009          0        209          0         17      50,38       1,27       19,4       2,18        744       1481       1437         41          3       1661        156          0
 39      47728       2018          0        237          0         17      49,81       1,26       19,7       2,02        781       1481       1437         41          3       1692        161          0
 40      47700       2008          0        272          0         20      49,27       1,25       20,0       1,94        806       1484       1440         41          3       1726        163          0
 41      47669       1992          0        317          0         22      48,75       1,25       20,3       1,84        831       1490       1446         41          3       1755        162          0
 42      47636       1986          0        355          0         23      48,26       1,24       20,3       1,77        858       1496       1452         41          3       1757        162          0
 43      47599       1968          0        408          0         25      47,79       1,23       20,5       1,77        882       1509       1464         42          3       1754        161          0
 44      47564       1943          0        464          0         29      47,35       1,23       20,8       1,72        902       1524       1479         42          3       1742        159          0
 45      47525       1923          0        522          0         30      46,92       1,23       20,8       1,68        918       1547       1499         45          3       1720        158          0
 46      47310       2071          0        585          0         34      47,13       1,26       21,1       1,64        960       1720       1672         45          3       1681        148          0
 47      47129       2166          0        669          0         36      47,33       1,28       21,6       1,57        997       1864       1816         45          3       1626        144          0
 48      46955       2271          0        735          0         39      47,51       1,29       21,8       1,59       1041       1994       1946         45          3       1590        139          0
 49      46639       2513          0        803          0         45      47,69       1,31       22,1       1,53       1099       2252       2204         45          3       1553        138          0
 50      46313       2767          0        867          0         53      47,86       1,32       22,4       1,58       1179       2498       2450         45          3       1516        138          0
 51      45979       2999          0        968          0         54      48,03       1,32       22,7       1,58       1253       2758       2710         45          3       1453        130          0
 52      45539       3355          0       1048          0         58      48,19       1,33       22,9       1,56       1353       3098       3050         45          3       1584        146          0
 53      44959       3814          0       1162          0         65      48,34       1,34       23,2       1,56       1482       3549       3500         46          3       1644        156          0
 54      44407       4262          0       1257          0         74      48,49       1,34       23,4       1,55       1623       3960       3910         47          3       1716        162          0
 55      43797       4739          0       1380          0         84      48,63       1,34       23,7       1,52       1772       4421       4369         49          3       1900        180          0
 56      43152       5268          0       1487          0         93      48,77       1,34       24,0       1,51       1941       4897       4842         52          3       2110        203          0
 57      42523       5799          0       1576          0        102      48,90       1,35       24,2       1,48       2150       5317       5260         54          3       2345        224          0
 58      41980       6238          0       1672          0        110      49,03       1,36       24,4       1,47       2350       5660       5600         57          3       2680        255          0
 59      41511       6612          0       1761          0        116      49,15       1,37       24,6       1,46       2571       5908       5844         61          3       3165        305          0
 60      41022       6996          0       1864          0        118      49,27       1,38       24,6       1,46       2788       6180       6100         77          3       3613        340          0
 61      40475       7412          0       1984          0        129      49,39       1,39       24,7       1,45       3032       6483       6381         99          3       4092        394          0
 62      40006       7819          0       2038          0        137      49,50       1,41       24,6       1,44       3249       6735       6617        114          4       4674        456          0
 63      39523       8230          0       2103          0        144      49,60       1,42       24,5       1,45       3470       6997       6857        134          6       5230        527          0
 64      38968       8699          0       2183          0        150      49,71       1,43       24,4       1,44       3707       7315       7135        173          7       5689        566          0
 65      38499       9078          0       2267          0        156      49,81       1,44       24,2       1,44       3918       7573       7360        206          7       6069        608          0
 66      38043       9423          0       2371          0        163      49,91       1,45       24,1       1,45       4159       7788       7520        261          7       6447        647          0
 67      37625       9724          0       2482          0        169      50,01       1,46       23,9       1,44       4392       7973       7642        322          9       6875        687          0
 68      37271       9935          0       2617          0        177      50,10       1,46       23,7       1,45       4615       8104       7707        388          9       7200        722          0
 69      36907      10160          0       2748          0        185      50,19       1,47       23,5       1,46       4846       8237       7751        476         10       7546        767          0
 70      36621      10319          0       2868          0        192      50,28       1,47       23,3       1,45       5032       8337       7775        551         11       7974        814          0
 71      36341      10430          0       3029          0        200      50,36       1,48       23,1       1,47       5247       8402       7725        662         15       8276        848          0
 72      36060      10525          0       3209          0        206      50,45       1,49       23,0       1,47       5479       8451       7656        779         16       8543        870          0
 73      35870      10512          0       3406          0        212      50,53       1,50       22,8       1,47       5655       8465       7532        916         17       8758        891          0
 74      35702      10485          0       3588          0        225      50,61       1,51       22,7       1,46       5818       8470       7415       1035         20       8917        917          0
 75      35521      10436          0       3811          0        232      50,68       1,51       22,7       1,45       5990       8479       7276       1181         22       9050        920          0
 76      35371      10318          0       4069          0        242      50,76       1,52       22,7       1,46       6138       8481       7094       1363         24       9068        924          0
 77      35230      10115          0       4398          0        257      50,83       1,53       22,7       1,47       6274       8486       6845       1608         33       9004        922          0
 78      35069       9904          0       4755          0        272      50,90       1,53       22,8       1,47       6432       8489       6589       1864         36       8913        917          0
 79      34932       9666          0       5116          0        286      50,97       1,54       22,9       1,47       6564       8494       6331       2120         43       8728        896          0
 80      34810       9351          0       5532          0        307      51,04       1,54       23,1       1,45       6683       8497       6009       2440         48       8459        872          0
 81      34689       9009          0       5983          0        319      51,10       1,54       23,2       1,45       6801       8500       5694       2757         49       8177        847          0
 82      34566       8661          0       6433          0        340      51,16       1,55       23,4       1,44       6922       8502       5380       3067         55       7857        807          0
 83      34466       8269          0       6913          0        352      51,21       1,55       23,6       1,42       7019       8505       5054       3395         56       7505        780          0
 84      34365       7849          0       7422          0        364      51,27       1,55       23,8       1,40       7115       8510       4713       3738         59       7145        734          0
 85      34258       7440          0       7916          0        386      51,33       1,56       24,0       1,37       7221       8511       4386       4063         62       6766        703          0
 86      34160       7032          0       8406          0        402      51,38       1,56       24,2       1,35       7318       8512       4072       4377         63       6383        663          0
 87      34060       6612          0       8901          0        427      51,43       1,56       24,3       1,33       7412       8518       3749       4703         66       5984        622          0
 88      33979       6190          0       9377          0        454      51,48       1,56       24,5       1,31       7490       8521       3456       4998         67       5604        583          0
 89      33909       5818          0       9800          0        473      51,53       1,57       24,6       1,29       7560       8521       3213       5238         70       5261        557          0
 90      33822       5485          0      10201          0        492      51,58       1,57       24,7       1,27       7640       8528       3015       5441         72       4942        526          0
 91      33753       5153          0      10582          0        512      51,63       1,57       24,8       1,26       7706       8531       2840       5618         73       4648        507          0
