--------------------------------------------------------------------------------------------------
Simulador de contagios. 2.0.3.0
07/04/2020 19:36:50
--------------------------------------------------------------------------------------------------
Prefijo 50CRB_40_15
Número de hilos                              30
Potencia para fin de infección             3,00

Probabilidad base de contagio              4,00 %
Probabilidad contagio cluster              5,00 %
Probabilidad base de REcontagio            0,00 %
Días mínimos de inmunidad                     5
Días de carencia para contagiar               3
Días de incubación                            7
Probabilidad de enfermar                 100,00 %
Factor probab. contagio enfermo           25,00 %
Probabilidad de hospitalización           10,00 %
Factor prob. contagio hospitalizad         0,00 %
Densidad crítica de vecinos infect         0,00 %
Probabilidad contagio ambiental            0,00 %

Número de individuos                     50.000
Radio                                     2.694
Número de focos iniciales                    10
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4

Número clusters objetivo                    125
Número clusters generados                   123 con        9.960 individuos,            2 infectados de inicio
Factor individuos por cluster              1,00

                        - Edad- % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  2   0   4       10,0       30,0       99,3    70    90       4,00        2.000          4,0           40
menor                 2   5  19        5,0       30,0      100,0    80   110      15,00        7.500         15,0           60
adulto                2  20  64       40,0       30,0       99,4    80   120      62,00       31.000         62,0          100
jubilado              2  65  69     1000,0       30,0       96,8    70    90       5,00        2.500          5,0           50
mayor                 2  70 150      800,0       30,0       83,5    60    70      14,00        7.000         14,0           40
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

Valores al final del día
                                                                       Recorrido  Contactos Media días            ------ Afectados ---- ----------  Clusters -----------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos   Enfermos Hospitaliz  Ambiental
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1      49990         10          0          0          0          0      56,22       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  2      49990         10          0          0          0          0      56,25       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  3      49990         10          0          0          0          0      56,28       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  4      49987         13          0          0          0          0      56,30       0,81        0,0       0,00          1          2          2          0          0          0          0          0
  5      49983         17          0          0          0          0      56,32       0,85        0,0       0,00          1          6          6          0          0          0          0          0
  6      49978         22          0          0          0          0      56,35       0,87        0,0       0,00          1         11         11          0          0          0          0          0
  7      49958         42          0          0          0          0      56,34       0,78        0,0       0,00          1         31         31          0          0         10          2          0
  8      49946         54          0          0          0          0      56,33       0,65        0,0       0,00          2         42         42          0          0         10          2          0
  9      49931         69          0          0          0          0      56,33       0,69        0,0       0,00          3         56         56          0          0         10          2          0
 10      49894        106          0          0          0          0      56,36       0,69        0,0       0,00          6         90         90          0          0         13          2          0
 11      49857        143          0          0          0          0      56,35       0,69        0,0       0,00         12        121        121          0          0         17          2          0
 12      49821        179          0          0          0          0      56,34       0,80        0,0       0,00         17        152        152          0          0         22          2          0
 13      49780        219          0          0          0          1      56,35       0,84       12,0       0,00         29        181        181          0          0         41          2          0
 14      49727        272          0          0          0          1      56,36       0,95       12,0       0,00         44        219        219          0          0         53          2          0
 15      49690        309          0          0          0          1      56,35       1,06       12,0       0,00         55        245        245          0          0         68          3          0
 16      49648        351          0          0          0          1      56,34       1,09       12,0       0,00         68        274        274          0          0        105          7          0
 17      49609        389          0          1          0          1      56,34       1,16       14,0       0,00         81        300        300          0          0        141          8          0
 18      49569        428          0          2          0          1      56,34       1,24       15,0       0,00         97        324        324          0          0        176         11          0
 19      49489        506          0          4          0          1      56,34       1,26       13,8       1,60        117        384        382          2          0        215         16          0
 20      49391        601          0          7          0          1      56,33       1,30       14,4       3,25        140        459        456          3          0        265         18          0
 21      49293        697          0          9          0          1      56,33       1,31       14,2       3,40        166        531        526          5          0        300         21          0
 22      49170        816          0         13          0          1      56,33       1,30       14,7       2,93        189        631        625          6          0        338         28          0
 23      49066        918          0         15          0          1      56,33       1,31       14,3       2,75        212        712        704          8          0        375         31          0
 24      48955       1026          0         18          0          1      56,33       1,35       14,1       2,37        249        786        775         11          0        412         36          0
 25      48793       1186          0         20          0          1      56,33       1,38       14,1       2,43        289        908        896         12          0        490         49          0
 26      48656       1318          0         25          0          1      56,33       1,39       14,6       2,27        331       1003        987         16          0        583         62          0
 27      48445       1524          0         30          0          1      56,33       1,39       14,6       2,06        382       1163       1143         20          0        676         75          0
 28      48246       1716          0         37          0          1      56,32       1,42       14,3       1,87        426       1318       1295         23          0        792         84          0
 29      47982       1971          0         46          0          1      56,32       1,42       14,8       1,91        494       1514       1485         29          0        887         92          0
 30      47625       2312          0         62          0          1      56,32       1,41       15,8       2,19        571       1794       1752         42          0        982        105          0
 31      47523       2403          0         73          0          1      55,40       1,33       16,1       2,61        605       1862       1820         42          0       1134        123          0
 32      47393       2519          0         85          0          3      54,55       1,27       16,0       2,65        661       1936       1894         42          0       1256        135          0
 33      47279       2618          0        100          0          3      53,75       1,24       16,4       2,50        711       2000       1958         42          0       1452        150          0
 34      47176       2701          0        120          0          3      52,99       1,22       16,7       2,36        767       2047       2005         42          0       1631        168          0
 35      47064       2786          0        145          0          5      52,28       1,21       17,0       2,21        826       2100       2058         42          0       1868        194          0
 36      46967       2844          0        184          0          5      51,60       1,20       17,4       2,09        875       2148       2106         42          0       2186        233          0
 37      46884       2903          0        207          0          6      50,97       1,20       17,6       2,19        915       2191       2149         42          0       2264        246          0
 38      46784       2958          0        251          0          7      50,37       1,19       18,4       2,17        963       2243       2201         42          0       2349        261          0
 39      46676       3007          0        308          0          9      49,80       1,18       19,1       2,29       1015       2299       2257         42          0       2404        266          0
 40      46576       3063          0        351          0         10      49,26       1,17       19,5       2,25       1061       2353       2311         42          0       2463        276          0
 41      46495       3085          0        406          0         14      48,74       1,17       19,9       2,18       1100       2395       2353         42          0       2516        283          0
 42      46408       3093          0        482          0         17      48,25       1,15       20,1       2,06       1134       2448       2399         48          1       2534        281          0
 43      46320       3112          0        548          0         20      47,79       1,14       20,3       2,04       1175       2495       2446         48          1       2548        285          0
 44      46237       3120          0        621          0         22      47,34       1,14       20,5       1,95       1223       2530       2480         48          2       2573        289          0
 45      46175       3101          0        699          0         25      46,91       1,13       20,8       1,87       1260       2555       2499         54          2       2600        289          0
 46      45884       3309          0        780          0         27      47,12       1,17       21,0       1,80       1330       2776       2720         54          2       2617        289          0
 47      45650       3458          0        860          0         32      47,32       1,20       21,1       1,75       1409       2931       2875         54          2       2613        280          0
 48      45453       3541          0        966          0         40      47,50       1,24       21,3       1,72       1479       3058       3002         54          2       2586        275          0
 49      45118       3754          0       1075          0         53      47,68       1,27       21,6       1,67       1574       3298       3242         54          2       2552        272          0
 50      44780       3962          0       1196          0         62      47,85       1,28       21,8       1,65       1667       3543       3487         54          2       2505        267          0
 51      44418       4192          0       1321          0         69      48,02       1,30       22,2       1,61       1774       3798       3742         54          2       2435        256          0
 52      43910       4579          0       1435          0         76      48,18       1,31       22,4       1,59       1925       4155       4099         54          2       2605        269          0
 53      43396       4953          0       1566          0         85      48,33       1,32       22,8       1,57       2044       4550       4494         54          2       2699        282          0
 54      42856       5349          0       1703          0         92      48,48       1,33       23,0       1,55       2174       4960       4903         55          2       2752        293          0
 55      42285       5795          0       1824          0         96      48,62       1,34       23,2       1,57       2335       5370       5312         56          2       2962        312          0
 56      41764       6156          0       1973          0        107      48,76       1,34       23,5       1,55       2500       5726       5666         58          2       3141        330          0
 57      41276       6501          0       2108          0        115      48,89       1,36       23,7       1,55       2681       6033       5970         61          2       3359        342          0
 58      40773       6828          0       2277          0        122      49,02       1,37       23,9       1,56       2910       6307       6234         71          2       3692        364          0
 59      40309       7140          0       2421          0        130      49,14       1,39       24,0       1,53       3122       6559       6478         79          2       4053        399          0
 60      39867       7387          0       2606          0        140      49,25       1,40       24,3       1,50       3363       6760       6667         91          2       4398        437          0
 61      39453       7611          0       2785          0        151      49,37       1,42       24,5       1,48       3571       6966       6863        101          2       4779        477          0
 62      39060       7876          0       2910          0        154      49,48       1,43       24,5       1,47       3769       7161       7037        120          4       5173        509          0
 63      38655       8143          0       3036          0        166      49,58       1,44       24,5       1,45       3997       7338       7190        143          5       5523        538          0
 64      38281       8373          0       3174          0        172      49,68       1,45       24,4       1,44       4192       7517       7327        182          8       5882        582          0
 65      37888       8638          0       3299          0        175      49,79       1,45       24,3       1,43       4406       7696       7469        219          8       6218        609          0
 66      37547       8816          0       3455          0        182      49,88       1,46       24,2       1,43       4578       7865       7573        282         10       6498        638          0
 67      37184       9034          0       3595          0        187      49,98       1,47       24,1       1,44       4779       8027       7683        333         11       6766        666          0
 68      36890       9180          0       3735          0        195      50,07       1,47       24,0       1,43       4958       8142       7745        384         13       7010        695          0
 69      36591       9282          0       3920          0        207      50,16       1,48       23,9       1,41       5142       8257       7765        475         17       7221        717          0
 70      36308       9357          0       4119          0        216      50,25       1,49       23,8       1,40       5350       8332       7746        568         18       7385        734          0
 71      36063       9396          0       4318          0        223      50,33       1,49       23,7       1,41       5548       8379       7696        664         19       7571        741          0
 72      35864       9372          0       4530          0        234      50,41       1,50       23,6       1,40       5725       8401       7606        775         20       7689        747          0
 73      35683       9311          0       4761          0        245      50,49       1,51       23,5       1,38       5881       8426       7504        901         21       7810        757          0
