--------------------------------------------------------------------------------------------------
Simulador de contagios. 2.0.3.3
07/04/2020 11:44:57
--------------------------------------------------------------------------------------------------
Prefijo 50SR_90Asin
Número de hilos                              10
Semilla población                           111
Semilla simulación                          780
Potencia para fin de infección             3,00

Número de individuos                     50.000
Radio                                     2.694
Probabilidad base de contagio              4,00 %
Probabilidad contagio clúster              5,00 %
Probabilidad base de recontagio            0,00 %
Días mínimos de inmunidad                     5
Días de carencia para contagiar               3
Días de incubación                            7
Probabilidad de enfermar                  10,00 %
Factor probab. contagio enfermo           25,00 %
Probabilidad de hospitalización           10,00 %
Factor prob. contagio hospitalizad         0,00 %
Densidad crítica de vecinos infect         0,00 %
Probabilidad contagio ambiental            0,00 %

Número de focos iniciales                    10
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4

Número clusters objetivo                    125
Número clusters generados                   123 con        9.960 individuos,            3 infectados de inicio
Factor individuos por cluster              1,00

                        - Edad- % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  2   0   4       20,0       30,0       99,3    70    90       4,00        2.000          4,0           40
menor                 2   5  19        5,0       30,0      100,0    80   110      15,00        7.500         15,0           60
adulto                2  20  64       50,0       30,0       99,4    80   120      62,00       31.000         62,0          100
jubilado              2  65  69      800,0       30,0       96,8    70    90       5,00        2.500          5,0           50
mayor                 2  70 150      500,0       30,0       83,5    60    70      14,00        7.000         14,0           40
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

Valores al final del día
                                                                       Recorrido  Contactos Media días            ------ Afectados ---- ----------  Clusters -----------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos   Enfermos Hospitaliz  Ambiental
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1      49990         10          0          0          0          0      56,31       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  2      49990         10          0          0          0          0      56,34       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  3      49990         10          0          0          0          0      56,36       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  4      49982         18          0          0          0          0      56,38       0,25        0,0       0,00          0          8          8          0          0          0          0          0
  5      49978         22          0          0          0          0      56,39       0,46        0,0       0,00          1         11         11          0          0          0          0          0
  6      49970         30          0          0          0          0      56,38       0,63        0,0       0,00          2         18         18          0          0          0          0          0
  7      49957         43          0          0          0          0      56,36       0,75        0,0       0,00          2         31         31          0          0          1          0          0
  8      49922         78          0          0          0          0      56,38       0,71        0,0       0,00          3         65         65          0          0          1          0          0
  9      49891        109          0          0          0          0      56,38       0,66        0,0       0,00          7         92         92          0          0          1          0          0
 10      49833        167          0          0          0          0      56,38       0,71        0,0       0,00          9        148        148          0          0          2          0          0
 11      49765        234          0          1          0          0      56,39       0,73        7,0       8,00         12        213        212          1          0          3          1          0
 12      49708        291          0          1          0          0      56,40       0,77        7,0       8,00         22        260        259          1          0          5          1          0
 13      49656        343          0          1          0          0      56,39       0,98        7,0       8,00         43        291        290          1          0          7          1          0
 14      49619        380          0          1          0          0      56,39       1,05        7,0       8,00         67        304        303          1          0         12          2          0
 15      49575        424          0          1          0          0      56,39       1,16        7,0       8,00         93        322        321          1          0         16          2          0
 16      49503        496          0          1          0          0      56,37       1,21        7,0       8,00        115        372        371          1          0         17          2          0
 17      49391        607          0          2          0          0      56,37       1,22        7,5       4,50        143        456        454          2          0         23          3          0
 18      49252        744          0          4          0          0      56,38       1,24        9,8       2,25        179        559        556          3          0         26          4          0
 19      49062        932          0          6          0          0      56,37       1,24       10,3       2,50        219        709        704          5          0         31          5          0
 20      48862       1128          0         10          0          0      56,37       1,26       11,6       3,70        264        864        855          9          0         33          7          0
 21      48601       1385          0         14          0          0      56,38       1,25       11,8       2,93        322       1067       1054         13          0         34          7          0
 22      48305       1679          0         16          0          0      56,37       1,23       11,9       2,75        383       1302       1287         15          0         39          8          0
 23      47972       2004          0         23          0          1      56,38       1,25       12,5       2,42        463       1555       1533         22          0         47          9          0
 24      47547       2419          0         33          0          1      56,38       1,23       12,9       1,94        573       1870       1840         30          0         59         11          0
 25      47167       2790          0         40          0          3      56,38       1,23       13,4       2,44        687       2136       2098         37          1         70         12          0
 26      46783       3165          0         49          0          3      56,38       1,25       13,8       2,48        825       2382       2336         45          1         94         14          0
 27      46234       3703          0         60          0          3      56,38       1,26       14,6       2,92       1002       2754       2700         53          1        118         16          0
 28      45743       4178          0         76          0          3      56,38       1,27       15,1       3,03       1184       3063       2996         66          1        144         18          0
 29      45168       4737          0         92          0          3      56,38       1,28       15,1       2,95       1380       3442       3360         81          1        187         23          0
 30      44566       5324          0        107          0          3      56,38       1,29       15,2       2,82       1607       3817       3723         93          1        232         26          0
 31      43905       5968          0        124          0          3      56,37       1,29       15,1       2,95       1885       4200       4094        105          1        270         32          0
 32      43171       6667          0        158          0          4      56,37       1,30       15,8       2,79       2182       4637       4506        130          1        303         35          0
 33      42400       7397          0        199          0          4      56,37       1,31       15,9       3,08       2506       5084       4923        160          1        355         39          0
 34      41551       8208          0        235          0          6      56,37       1,31       16,2       2,91       2844       5595       5406        186          3        403         44          0
 35      40663       9043          0        287          0          7      56,37       1,31       16,5       2,97       3197       6130       5896        231          3        460         52          0
 36      39775       9877          0        338          0         10      56,37       1,31       16,7       2,82       3585       6630       6352        274          4        508         53          0
 37      38881      10700          0        405          0         14      56,37       1,32       17,0       2,77       4042       7067       6733        328          6        557         59          0
 38      38044      11458          0        481          0         17      56,37       1,32       17,3       2,73       4472       7474       7076        391          7        614         67          0
 39      37235      12150          0        593          0         22      56,38       1,32       17,7       2,61       4971       7784       7293        482          9        694         74          0
 40      36492      12791          0        689          0         28      56,38       1,33       17,9       2,56       5477       8021       7454        554         13        759         77          0
 41      35791      13354          0        824          0         31      56,37       1,34       18,1       2,47       6015       8184       7518        651         15        839         83          0
 42      35181      13808          0        973          0         38      56,37       1,34       18,3       2,39       6550       8259       7479        762         18        910         99          0
 43      34603      14201          0       1151          0         45      56,37       1,35       18,6       2,30       7043       8344       7436        887         21        973        103          0
 44      34077      14538          0       1328          0         57      56,37       1,35       18,9       2,28       7520       8393       7360       1006         27       1033        112          0
 45      33549      14835          0       1542          0         74      56,37       1,35       19,0       2,20       8018       8423       7232       1157         34       1083        114          0
 46      33078      15076          0       1761          0         85      56,37       1,35       19,3       2,16       8473       8439       7098       1304         37       1147        124          0
 47      32593      15292          0       2017          0         98      56,37       1,35       19,5       2,13       8945       8452       6926       1483         43       1197        127          0
 48      32130      15448          0       2310          0        112      56,38       1,35       19,9       2,13       9395       8465       6732       1685         48       1238        128          0
 49      31646      15610          0       2616          0        128      56,37       1,35       20,2       2,09       9860       8484       6527       1900         57       1262        133          0
 50      31227      15648          0       2975          0        150      56,37       1,35       20,5       2,07      10273       8490       6274       2149         67       1279        136          0
 51      30773      15697          0       3365          0        165      56,37       1,34       20,8       2,02      10706       8511       6046       2394         71       1293        139          0
 52      30332      15700          0       3782          0        186      56,37       1,34       21,0       1,99      11134       8524       5779       2668         77       1306        143          0
 53      29872      15679          0       4235          0        214      56,38       1,33       21,4       1,93      11584       8534       5481       2962         91       1303        145          0
 54      29491      15544          0       4730          0        235      56,37       1,33       21,6       1,91      11952       8547       5185       3265         97       1293        151          0
 55      29085      15405          0       5253          0        257      56,37       1,33       22,0       1,88      12344       8561       4852       3601        108       1272        148          0
 56      28702      15223          0       5789          0        286      56,38       1,32       22,2       1,83      12710       8578       4556       3905        117       1245        150          0
 57      28365      15005          0       6318          0        312      56,38       1,31       22,4       1,80      13031       8594       4262       4210        122       1223        146          0
 58      28016      14685          0       6950          0        349      56,38       1,31       22,7       1,76      13357       8617       3919       4569        129       1196        144          0
 59      27709      14332          0       7583          0        376      56,39       1,31       22,9       1,72      13649       8632       3587       4911        134       1179        139          0
 60      27397      13982          0       8220          0        401      56,39       1,30       23,1       1,70      13943       8650       3240       5273        137       1151        133          0
 61      27076      13645          0       8847          0        432      56,39       1,30       23,3       1,67      14250       8664       2945       5575        144       1121        134          0
 62      26804      13223          0       9512          0        461      56,40       1,30       23,6       1,64      14501       8685       2634       5903        148       1086        129          0
 63      26531      12770          0      10203          0        496      56,40       1,29       23,8       1,61      14760       8699       2314       6232        153       1043        122          0
 64      26273      12330          0      10873          0        524      56,41       1,29       23,9       1,58      15000       8717       2020       6543        154        995        116          0
 65      26026      11825          0      11589          0        560      56,41       1,28       24,1       1,54      15232       8732       1721       6856        155        963        109          0
 66      25794      11349          0      12272          0        585      56,41       1,28       24,3       1,51      15448       8748       1438       7153        157        910        106          0
 67      25558      10899          0      12918          0        625      56,42       1,28       24,5       1,48      15669       8763       1185       7419        159        863         89          0
 68      25332      10401          0      13610          0        657      56,42       1,27       24,6       1,45      15877       8781        949       7673        159        828         80          0
 69      25122       9927          0      14262          0        689      56,43       1,27       24,8       1,42      16070       8798        771       7868        159        787         78          0
 70      24926       9461          0      14896          0        717      56,43       1,27       24,9       1,39      16243       8821        625       8037        159        746         75          0
 71      24762       9049          0      15436          0        753      56,44       1,27       24,9       1,37      16390       8838        536       8143        159        709         69          0
 72      24576       8747          0      15882          0        795      56,45       1,26       25,0       1,35      16558       8856        482       8213        161        685         67          0
 73      24412       8435          0      16335          0        818      56,45       1,26       25,1       1,33      16700       8878        467       8250        161        669         68          0
 74      24253       8101          0      16805          0        841      56,46       1,26       25,1       1,31      16845       8892        444       8287        161        643         65          0
 75      24085       7780          0      17263          0        872      56,47       1,26       25,2       1,28      17001       8904        430       8313        161        609         62          0
 76      23938       7435          0      17728          0        899      56,48       1,25       25,2       1,27      17123       8929        429       8339        161        581         56          0
 77      23790       7120          0      18162          0        928      56,49       1,25       25,2       1,25      17255       8945        423       8361        161        556         54          0
 78      23662       6833          0      18555          0        950      56,50       1,25       25,3       1,23      17365       8963        430       8372        161        547         57          0
 79      23542       6513          0      18975          0        970      56,51       1,25       25,3       1,22      17464       8984        444       8379        161        519         55          0
 80      23423       6246          0      19331          0       1000      56,52       1,25       25,3       1,21      17565       9002        449       8392        161        499         47          0
 81      23325       5974          0      19685          0       1016      56,53       1,25       25,4       1,19      17651       9014        451       8402        161        488         49          0
 82      23233       5680          0      20056          0       1031      56,54       1,24       25,4       1,18      17733       9024        442       8421        161        463         50          0
 83      23109       5444          0      20405          0       1042      56,55       1,24       25,4       1,17      17837       9044        449       8434        161        441         46          0
 84      23013       5180          0      20751          0       1056      56,56       1,24       25,5       1,16      17918       9059        448       8450        161        426         44          0
 85      22915       4977          0      21044          0       1064      56,57       1,24       25,5       1,15      18000       9075        450       8464        161        419         44          0
 86      22810       4766          0      21350          0       1074      56,58       1,24       25,5       1,14      18093       9087        442       8484        161        399         41          0
 87      22695       4578          0      21638          0       1089      56,59       1,24       25,5       1,13      18185       9110        447       8502        161        387         39          0
 88      22619       4379          0      21899          0       1103      56,60       1,24       25,5       1,13      18251       9120        435       8524        161        371         36          0
 89      22533       4160          0      22189          0       1118      56,61       1,24       25,6       1,12      18321       9136        432       8543        161        360         38          0
 90      22458       3981          0      22432          0       1129      56,62       1,24       25,6       1,11      18384       9148        425       8562        161        347         35          0
 91      22391       3805          0      22662          0       1142      56,63       1,23       25,6       1,11      18437       9162        418       8583        161        338         33          0
 92      22338       3583          0      22925          0       1154      56,64       1,23       25,6       1,10      18480       9172        411       8600        161        331         33          0
 93      22271       3432          0      23135          0       1162      56,65       1,23       25,6       1,09      18532       9187        406       8620        161        312         31          0
 94      22210       3263          0      23355          0       1172      56,66       1,23       25,7       1,09      18584       9196        400       8635        161        303         29          0
 95      22138       3102          0      23579          0       1181      56,67       1,23       25,7       1,08      18638       9214        400       8653        161        282         27          0
 96      22085       2970          0      23756          0       1189      56,68       1,23       25,7       1,08      18683       9222        395       8666        161        272         25          0
 97      22032       2839          0      23936          0       1193      56,69       1,23       25,7       1,08      18725       9233        389       8683        161        263         24          0
 98      21984       2692          0      24125          0       1199      56,70       1,23       25,7       1,07      18766       9240        376       8703        161        248         23          0
 99      21940       2537          0      24319          0       1204      56,71       1,23       25,7       1,07      18801       9249        369       8719        161        233         22          0
100      21896       2413          0      24481          0       1210      56,72       1,23       25,7       1,06      18835       9259        364       8734        161        220         20          0
101      21850       2297          0      24638          0       1215      56,73       1,23       25,7       1,06      18876       9264        350       8753        161        213         19          0
102      21819       2193          0      24771          0       1217      56,74       1,23       25,7       1,06      18903       9268        340       8767        161        208         18          0
103      21783       2097          0      24900          0       1220      56,75       1,23       25,7       1,05      18932       9275        333       8781        161        193         15          0
104      21743       1997          0      25034          0       1226      56,76       1,22       25,8       1,05      18969       9278        318       8799        161        185         14          0
105      21710       1913          0      25149          0       1228      56,77       1,22       25,8       1,05      18990       9290        313       8816        161        176         13          0
106      21680       1807          0      25283          0       1230      56,78       1,22       25,8       1,05      19010       9300        310       8829        161        167         12          0
107      21652       1707          0      25410          0       1231      56,79       1,22       25,8       1,04      19032       9306        297       8848        161        165         12          0
108      21624       1622          0      25519          0       1235      56,80       1,22       25,8       1,04      19056       9310        287       8862        161        153         15          0
109      21597       1551          0      25616          0       1236      56,81       1,22       25,8       1,04      19078       9315        275       8879        161        152         14          0
110      21570       1472          0      25719          0       1239      56,82       1,22       25,8       1,04      19102       9318        260       8897        161        142         15          0
111      21548       1384          0      25828          0       1240      56,83       1,22       25,8       1,04      19120       9322        249       8912        161        132         15          0
112      21515       1331          0      25909          0       1245      56,83       1,22       25,8       1,03      19148       9327        241       8925        161        129         16          0
113      21495       1270          0      25989          0       1246      56,84       1,22       25,8       1,03      19161       9334        235       8938        161        122         16          0
114      21472       1192          0      26087          0       1249      56,85       1,22       25,8       1,03      19180       9338        227       8950        161        109         13          0
115      21451       1132          0      26166          0       1251      56,86       1,22       25,8       1,03      19196       9343        220       8962        161        106         13          0
116      21427       1075          0      26247          0       1251      56,87       1,22       25,8       1,03      19217       9346        208       8977        161        100         12          0
117      21411       1016          0      26319          0       1254      56,88       1,22       25,8       1,03      19230       9349        197       8991        161         95         12          0
118      21394        960          0      26390          0       1256      56,88       1,22       25,8       1,02      19244       9352        184       9007        161         91         11          0
119      21383        919          0      26440          0       1258      56,89       1,22       25,8       1,02      19255       9352        179       9012        161         89          9          0
120      21368        864          0      26509          0       1259      56,90       1,22       25,8       1,02      19267       9355        167       9027        161         83          7          0
121      21352        818          0      26568          0       1262      56,91       1,22       25,8       1,02      19282       9356        156       9039        161         82          6          0
122      21339        779          0      26617          0       1265      56,92       1,22       25,8       1,02      19292       9359        151       9047        161         84          7          0
123      21327        740          0      26667          0       1266      56,93       1,22       25,8       1,02      19301       9362        144       9057        161         77          5          0
124      21320        697          0      26715          0       1268      56,94       1,22       25,8       1,02      19308       9362        137       9064        161         73          5          0
125      21305        661          0      26764          0       1270      56,94       1,22       25,8       1,02      19321       9364        128       9075        161         72          5          0
126      21296        615          0      26819          0       1270      56,95       1,22       25,8       1,02      19326       9368        124       9083        161         67          4          0
127      21288        587          0      26853          0       1272      56,96       1,22       25,8       1,01      19334       9368        118       9089        161         63          4          0
128      21282        557          0      26887          0       1274      56,97       1,22       25,8       1,01      19340       9368        108       9099        161         59          5          0
129      21268        538          0      26919          0       1275      56,98       1,22       25,9       1,01      19351       9371        106       9104        161         56          5          0
130      21261        502          0      26961          0       1276      56,98       1,22       25,9       1,01      19358       9371         96       9114        161         52          4          0
131      21259        482          0      26983          0       1276      56,99       1,22       25,9       1,01      19360       9371         90       9120        161         55          5          0
132      21247        458          0      27018          0       1277      57,00       1,22       25,9       1,01      19369       9374         88       9125        161         48          4          0
133      21238        444          0      27040          0       1278      57,00       1,22       25,9       1,01      19377       9375         88       9126        161         47          3          0
134      21232        424          0      27065          0       1279      57,01       1,22       25,9       1,01      19381       9377         81       9135        161         43          3          0
135      21224        398          0      27098          0       1280      57,02       1,22       25,9       1,01      19388       9378         77       9140        161         41          3          0
136      21217        373          0      27129          0       1281      57,03       1,22       25,9       1,01      19394       9379         70       9148        161         39          3          0
137      21213        342          0      27163          0       1282      57,03       1,22       25,9       1,01      19398       9379         62       9156        161         37          3          0
138      21207        320          0      27189          0       1284      57,04       1,22       25,9       1,01      19404       9379         57       9161        161         34          3          0
139      21200        305          0      27211          0       1284      57,05       1,22       25,9       1,01      19409       9381         56       9164        161         32          3          0
140      21194        290          0      27231          0       1285      57,05       1,22       25,9       1,01      19414       9382         54       9167        161         30          3          0
141      21190        274          0      27249          0       1287      57,06       1,22       25,9       1,01      19417       9383         52       9170        161         26          2          0
142      21186        255          0      27271          0       1288      57,07       1,22       25,9       1,01      19420       9384         48       9175        161         25          2          0
143      21181        240          0      27290          0       1289      57,08       1,22       25,9       1,01      19425       9384         41       9182        161         21          2          0
144      21179        226          0      27306          0       1289      57,08       1,22       25,9       1,01      19427       9384         37       9186        161         23          4          0
145      21175        213          0      27323          0       1289      57,09       1,22       25,9       1,00      19431       9384         34       9189        161         20          3          0
146      21171        194          0      27346          0       1289      57,09       1,22       25,9       1,00      19434       9385         31       9193        161         16          3          0
147      21165        182          0      27363          0       1290      57,10       1,22       25,9       1,00      19440       9385         28       9196        161         12          3          0
148      21162        176          0      27372          0       1290      57,11       1,22       25,9       1,00      19441       9387         28       9198        161         11          2          0
