--------------------------------------------------------------------------------------------------
Simulador de contagios. 2.0.3.3
07/04/2020 11:44:57
--------------------------------------------------------------------------------------------------
Prefijo 50SR_90Asin
Número de hilos                              10
Semilla población                           111
Semilla simulación                          783
Potencia para fin de infección             3,00

Número de individuos                     50.000
Radio                                     2.694
Probabilidad base de contagio              4,00 %
Probabilidad contagio clúster              5,00 %
Probabilidad base de recontagio            0,00 %
Días mínimos de inmunidad                     5
Días de carencia para contagiar               3
Días de incubación                            7
Probabilidad de enfermar                  10,00 %
Factor probab. contagio enfermo           25,00 %
Probabilidad de hospitalización           10,00 %
Factor prob. contagio hospitalizad         0,00 %
Densidad crítica de vecinos infect         0,00 %
Probabilidad contagio ambiental            0,00 %

Número de focos iniciales                    10
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4

Número clusters objetivo                    125
Número clusters generados                   123 con        9.960 individuos,            1 infectados de inicio
Factor individuos por cluster              1,00

                        - Edad- % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  2   0   4       20,0       30,0       99,3    70    90       4,00        2.000          4,0           40
menor                 2   5  19        5,0       30,0      100,0    80   110      15,00        7.500         15,0           60
adulto                2  20  64       50,0       30,0       99,4    80   120      62,00       31.000         62,0          100
jubilado              2  65  69      800,0       30,0       96,8    70    90       5,00        2.500          5,0           50
mayor                 2  70 150      500,0       30,0       83,5    60    70      14,00        7.000         14,0           40
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

Valores al final del día
                                                                       Recorrido  Contactos Media días            ------ Afectados ---- ----------  Clusters -----------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos   Enfermos Hospitaliz  Ambiental
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1      49990         10          0          0          0          0      56,46       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  2      49990         10          0          0          0          0      56,40       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  3      49990         10          0          0          0          0      56,37       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  4      49984         16          0          0          0          0      56,37       0,41        0,0       0,00          4          2          2          0          0          0          0          0
  5      49980         20          0          0          0          0      56,38       0,59        0,0       0,00          5          5          5          0          0          0          0          0
  6      49978         22          0          0          0          0      56,36       0,65        0,0       0,00          5          7          7          0          0          0          0          0
  7      49967         33          0          0          0          0      56,35       0,77        0,0       0,00          6         17         17          0          0          0          0          0
  8      49955         45          0          0          0          0      56,33       0,73        0,0       0,00          9         26         26          0          0          0          0          0
  9      49927         72          0          1          0          0      56,33       0,83        8,0      12,00         13         50         50          0          0          0          0          0
 10      49895        104          0          1          0          0      56,32       0,78        8,0      12,00         18         77         77          0          0          0          0          0
 11      49850        149          0          1          0          0      56,33       0,70        8,0      12,00         21        119        119          0          0          1          0          0
 12      49796        203          0          1          0          0      56,34       0,71        8,0      12,00         29        165        165          0          0          2          0          0
 13      49725        274          0          1          0          0      56,33       0,73        8,0      12,00         40        225        225          0          0          4          0          0
 14      49642        357          0          1          0          0      56,33       0,80        8,0      12,00         55        293        293          0          0          7          0          0
 15      49557        441          0          2          0          0      56,33       0,81        6,0       7,50         71        362        361          1          0          9          0          0
 16      49443        555          0          2          0          0      56,33       0,87        6,0       7,50         87        460        459          1          0         13          0          0
 17      49368        629          0          3          0          0      56,33       0,93        7,3       6,67        116        506        504          2          0         15          1          0
 18      49276        720          0          4          0          0      56,33       1,00        9,8       5,75        139        575        573          2          0         22          1          0
 19      49187        808          0          5          0          0      56,32       1,05        8,4       4,60        179        624        621          3          0         31          3          0
 20      49083        909          0          8          0          0      56,32       1,12        9,3       7,75        240        667        663          4          0         36          3          0
 21      48954       1036          0         10          0          0      56,32       1,18        8,6       6,30        291        745        740          5          0         46          6          0
 22      48799       1189          0         11          0          1      56,32       1,22        9,3       5,42        344        847        841          6          0         52          6          0
 23      48562       1419          0         18          0          1      56,32       1,25       10,8       5,63        422       1006        996         10          0         59          6          0
 24      48240       1736          0         21          0          3      56,32       1,23       11,8       4,54        505       1245       1233         11          1         73          8          0
 25      47958       2013          0         26          0          3      56,33       1,22       12,1       4,14        578       1454       1438         15          1         85          9          0
 26      47620       2347          0         30          0          3      56,33       1,22       12,2       3,79        673       1697       1677         19          1         93          9          0
 27      47198       2760          0         39          0          3      56,33       1,24       12,8       3,38        800       1992       1965         26          1        108         10          0
 28      46788       3151          0         58          0          3      56,33       1,27       13,9       3,34        952       2250       2207         42          1        113         11          0
 29      46365       3562          0         69          0          4      56,33       1,29       14,3       3,34       1126       2499       2451         47          1        138         16          0
 30      45910       3996          0         90          0          4      56,33       1,30       15,0       3,12       1299       2781       2714         66          1        170         17          0
 31      45434       4453          0        107          0          6      56,33       1,33       15,2       2,82       1524       3032       2951         79          2        200         22          0
 32      44948       4914          0        131          0          7      56,33       1,35       15,8       2,75       1752       3290       3191         96          3        241         24          0
 33      44385       5450          0        158          0          7      56,33       1,36       16,0       2,62       1994       3611       3492        116          3        283         28          0
 34      43695       6107          0        191          0          7      56,33       1,37       16,1       2,59       2253       4042       3899        140          3        314         33          0
 35      42944       6817          0        231          0          8      56,34       1,37       16,3       2,56       2539       4507       4336        167          4        346         34          0
 36      42121       7597          0        270          0         12      56,34       1,36       16,4       2,57       2843       5026       4822        197          7        384         41          0
 37      41182       8494          0        310          0         14      56,34       1,36       16,6       2,59       3180       5628       5390        230          8        424         45          0
 38      40183       9417          0        383          0         17      56,34       1,35       17,1       2,67       3546       6261       5965        285         11        462         52          0
 39      39184      10340          0        455          0         21      56,34       1,34       17,4       2,66       3919       6887       6534        340         13        521         61          0
 40      38265      11151          0        560          0         24      56,34       1,33       17,8       2,67       4340       7385       6952        419         14        568         65          0
 41      37403      11889          0        679          0         29      56,34       1,33       18,1       2,60       4816       7771       7252        504         15        624         71          0
 42      36658      12516          0        793          0         33      56,34       1,33       18,4       2,52       5332       8000       7397        584         19        700         77          0
 43      35985      13048          0        929          0         38      56,34       1,33       18,6       2,41       5854       8151       7450        677         24        777         84          0
 44      35323      13552          0       1077          0         48      56,35       1,34       18,9       2,32       6384       8283       7477        778         28        846         93          0
 45      34715      13983          0       1245          0         57      56,35       1,34       19,2       2,31       6925       8350       7423        896         31        926         95          0
 46      34169      14326          0       1439          0         66      56,35       1,35       19,3       2,29       7424       8397       7335       1026         36       1004        105          0
 47      33617      14669          0       1635          0         79      56,35       1,35       19,6       2,24       7944       8429       7228       1158         43       1063        108          0
 48      33127      14922          0       1858          0         93      56,35       1,35       19,8       2,18       8413       8450       7107       1293         50       1103        111          0
 49      32645      15168          0       2071          0        116      56,36       1,35       20,0       2,13       8883       8462       6965       1437         60       1143        117          0
 50      32181      15340          0       2353          0        126      56,36       1,34       20,0       2,11       9331       8478       6806       1608         64       1166        123          0
 51      31690      15536          0       2634          0        140      56,36       1,34       20,3       2,08       9803       8497       6650       1774         73       1201        128          0
 52      31243      15647          0       2957          0        153      56,37       1,34       20,5       2,04      10237       8510       6455       1977         78       1226        133          0
 53      30792      15721          0       3321          0        166      56,37       1,34       20,7       2,00      10672       8526       6235       2210         81       1249        136          0
 54      30326      15751          0       3736          0        187      56,38       1,34       20,9       1,98      11123       8541       5978       2476         87       1262        137          0
 55      29878      15736          0       4181          0        205      56,38       1,33       21,3       1,94      11553       8559       5700       2764         95       1259        135          0
 56      29460      15681          0       4642          0        217      56,38       1,33       21,5       1,92      11956       8574       5425       3052         97       1255        136          0
 57      29057      15607          0       5098          0        238      56,39       1,33       21,7       1,88      12342       8591       5157       3329        105       1241        138          0
 58      28692      15441          0       5598          0        269      56,39       1,32       22,0       1,84      12686       8612       4862       3637        113       1244        133          0
 59      28332      15213          0       6156          0        299      56,39       1,32       22,2       1,81      13027       8631       4550       3960        121       1230        133          0
 60      28008      14935          0       6738          0        319      56,40       1,32       22,4       1,77      13340       8642       4248       4266        128       1224        135          0
 61      27683      14627          0       7351          0        339      56,40       1,31       22,7       1,74      13650       8657       3915       4612        130       1214        133          0
 62      27344      14330          0       7967          0        359      56,41       1,31       22,8       1,71      13975       8671       3604       4936        131       1187        123          0
 63      27005      14001          0       8608          0        386      56,41       1,30       23,0       1,69      14301       8684       3280       5272        132       1152        119          0
 64      26708      13579          0       9296          0        417      56,41       1,30       23,2       1,66      14585       8697       2940       5619        138       1109        114          0
 65      26453      13126          0       9972          0        449      56,42       1,30       23,4       1,63      14831       8706       2601       5962        143       1087        114          0
 66      26194      12647          0      10680          0        479      56,42       1,29       23,7       1,60      15070       8726       2266       6316        144       1046        106          0
 67      25928      12175          0      11394          0        503      56,42       1,29       23,9       1,57      15323       8739       1905       6686        148       1013        102          0
 68      25713      11601          0      12147          0        539      56,43       1,29       24,1       1,53      15526       8751       1566       7035        150        972         98          0
 69      25470      11089          0      12876          0        565      56,43       1,28       24,3       1,50      15751       8769       1278       7340        151        946         99          0
 70      25277      10573          0      13556          0        594      56,44       1,28       24,5       1,46      15926       8787       1015       7620        152        897         96          0
 71      25082      10092          0      14194          0        632      56,44       1,28       24,6       1,43      16108       8800        792       7854        154        856         88          0
 72      24850       9653          0      14835          0        662      56,44       1,27       24,7       1,40      16326       8814        634       8025        155        811         82          0
 73      24677       9226          0      15399          0        698      56,45       1,27       24,8       1,37      16493       8820        536       8129        155        780         75          0
 74      24525       8840          0      15906          0        729      56,46       1,27       24,9       1,35      16629       8836        483       8198        155        745         76          0
 75      24353       8474          0      16418          0        755      56,46       1,27       24,9       1,33      16779       8858        441       8261        156        714         74          0
 76      24201       8107          0      16895          0        797      56,47       1,27       25,0       1,30      16917       8872        426       8290        156        689         71          0
 77      24054       7768          0      17357          0        821      56,48       1,26       25,0       1,29      17053       8883        405       8322        156        662         66          0
 78      23901       7476          0      17780          0        843      56,49       1,26       25,1       1,27      17194       8895        401       8338        156        648         65          0
 79      23772       7157          0      18205          0        866      56,50       1,26       25,1       1,25      17305       8913        397       8360        156        622         60          0
 80      23631       6851          0      18629          0        889      56,51       1,26       25,2       1,24      17431       8928        395       8377        156        587         53          0
 81      23507       6573          0      19009          0        911      56,52       1,26       25,2       1,22      17540       8943        386       8401        156        577         50          0
 82      23396       6226          0      19443          0        935      56,53       1,25       25,2       1,21      17640       8954        377       8421        156        540         48          0
 83      23276       5989          0      19782          0        953      56,54       1,25       25,3       1,20      17742       8972        383       8433        156        512         50          0
 84      23149       5731          0      20153          0        967      56,55       1,25       25,3       1,18      17851       8990        385       8449        156        486         49          0
 85      23049       5453          0      20517          0        981      56,56       1,25       25,3       1,17      17936       9005        388       8461        156        461         47          0
 86      22939       5220          0      20847          0        994      56,57       1,25       25,4       1,16      18027       9024        398       8470        156        446         48          0
 87      22834       4983          0      21176          0       1007      56,58       1,25       25,4       1,15      18113       9043        407       8480        156        420         45          0
 88      22744       4742          0      21495          0       1019      56,59       1,24       25,4       1,14      18185       9061        408       8497        156        395         43          0
 89      22659       4512          0      21791          0       1038      56,60       1,24       25,4       1,13      18260       9071        399       8516        156        375         38          0
 90      22588       4285          0      22076          0       1051      56,61       1,24       25,5       1,12      18315       9087        393       8538        156        362         38          0
 91      22525       4080          0      22328          0       1067      56,62       1,24       25,5       1,12      18363       9102        398       8548        156        354         36          0
 92      22430       3901          0      22592          0       1077      56,63       1,24       25,5       1,11      18442       9118        396       8566        156        332         33          0
 93      22366       3742          0      22805          0       1087      56,64       1,24       25,5       1,11      18488       9136        404       8576        156        318         32          0
 94      22299       3553          0      23056          0       1092      56,65       1,24       25,5       1,10      18540       9151        404       8591        156        296         30          0
 95      22223       3393          0      23277          0       1107      56,66       1,24       25,6       1,09      18598       9169        410       8603        156        280         26          0
 96      22161       3258          0      23464          0       1117      56,67       1,24       25,6       1,09      18643       9186        410       8620        156        267         25          0
 97      22096       3117          0      23663          0       1124      56,68       1,23       25,6       1,08      18687       9207        421       8630        156        260         25          0
 98      22046       2956          0      23862          0       1136      56,69       1,23       25,6       1,08      18729       9215        420       8639        156        251         25          0
 99      22006       2811          0      24040          0       1143      56,70       1,23       25,6       1,08      18760       9224        416       8652        156        240         24          0
100      21967       2663          0      24218          0       1152      56,71       1,23       25,6       1,07      18790       9233        404       8673        156        230         21          0
101      21921       2544          0      24380          0       1155      56,72       1,23       25,6       1,07      18827       9242        395       8691        156        217         20          0
102      21888       2406          0      24545          0       1161      56,74       1,23       25,6       1,06      18853       9249        382       8711        156        202         19          0
