--------------------------------------------------------------------------------------------------
Simulador de contagios. 2.0.3.3
07/04/2020 11:44:57
--------------------------------------------------------------------------------------------------
Prefijo 50SR_90Asin
Número de hilos                              10
Semilla población                           111
Semilla simulación                          786
Potencia para fin de infección             3,00

Número de individuos                     50.000
Radio                                     2.694
Probabilidad base de contagio              4,00 %
Probabilidad contagio clúster              5,00 %
Probabilidad base de recontagio            0,00 %
Días mínimos de inmunidad                     5
Días de carencia para contagiar               3
Días de incubación                            7
Probabilidad de enfermar                  10,00 %
Factor probab. contagio enfermo           25,00 %
Probabilidad de hospitalización           10,00 %
Factor prob. contagio hospitalizad         0,00 %
Densidad crítica de vecinos infect         0,00 %
Probabilidad contagio ambiental            0,00 %

Número de focos iniciales                    10
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4

Número clusters objetivo                    125
Número clusters generados                   123 con        9.960 individuos,            0 infectados de inicio
Factor individuos por cluster              1,00

                        - Edad- % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  2   0   4       20,0       30,0       99,3    70    90       4,00        2.000          4,0           40
menor                 2   5  19        5,0       30,0      100,0    80   110      15,00        7.500         15,0           60
adulto                2  20  64       50,0       30,0       99,4    80   120      62,00       31.000         62,0          100
jubilado              2  65  69      800,0       30,0       96,8    70    90       5,00        2.500          5,0           50
mayor                 2  70 150      500,0       30,0       83,5    60    70      14,00        7.000         14,0           40
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

Valores al final del día
                                                                       Recorrido  Contactos Media días            ------ Afectados ---- ----------  Clusters -----------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos   Enfermos Hospitaliz  Ambiental
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1      49990         10          0          0          0          0      56,35       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  2      49990         10          0          0          0          0      56,35       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  3      49990         10          0          0          0          0      56,38       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  4      49989         11          0          0          0          0      56,41       0,22        0,0       0,00          1          0          0          0          0          0          0          0
  5      49989         11          0          0          0          0      56,44       0,25        0,0       0,00          1          0          0          0          0          0          0          0
  6      49989         11          0          0          0          0      56,42       0,46        0,0       0,00          1          0          0          0          0          0          0          0
  7      49989         11          0          0          0          0      56,41       0,91        0,0       0,00          1          0          0          0          0          1          0          0
  8      49988         12          0          0          0          0      56,40       1,38        0,0       0,00          2          0          0          0          0          1          0          0
  9      49987         13          0          0          0          0      56,40       1,27        0,0       0,00          3          0          0          0          0          1          0          0
 10      49986         14          0          0          0          0      56,40       1,46        0,0       0,00          4          0          0          0          0          1          0          0
 11      49984         16          0          0          0          0      56,40       1,48        0,0       0,00          6          0          0          0          0          1          0          0
 12      49981         19          0          0          0          0      56,40       1,48        0,0       0,00          6          3          3          0          0          1          0          0
 13      49978         22          0          0          0          0      56,39       1,59        0,0       0,00          6          6          6          0          0          1          0          0
 14      49977         23          0          0          0          0      56,39       1,61        0,0       0,00          6          7          7          0          0          1          0          0
 15      49961         39          0          0          0          0      56,40       1,56        0,0       0,00          8         21         21          0          0          1          0          0
 16      49949         51          0          0          0          0      56,40       1,38        0,0       0,00          9         32         32          0          0          1          0          0
 17      49938         62          0          0          0          0      56,41       1,38        0,0       0,00         10         42         42          0          0          1          0          0
 18      49908         91          0          1          0          0      56,42       1,34       17,0       1,00         16         66         66          0          0          1          0          0
 19      49890        109          0          1          0          0      56,41       1,26       17,0       1,00         18         82         82          0          0          1          0          0
 20      49873        126          0          1          0          0      56,40       1,23       17,0       1,00         24         93         93          0          0          1          0          0
 21      49860        139          0          1          0          0      56,41       1,29       17,0       1,00         31         99         99          0          0          3          1          0
 22      49851        147          0          2          0          0      56,41       1,32       19,0       0,50         37        102        102          0          0          4          1          0
 23      49835        163          0          2          0          0      56,41       1,37       19,0       0,50         49        106        106          0          0          5          1          0
 24      49810        188          0          2          0          0      56,41       1,45       19,0       0,50         63        117        117          0          0          8          1          0
 25      49785        212          0          3          0          0      56,40       1,48       16,0       1,33         73        132        131          1          0         12          1          0
 26      49728        267          0          4          0          1      56,40       1,45       15,8       1,00         80        182        181          1          0         12          2          0
 27      49643        352          0          4          0          1      56,40       1,40       15,8       1,00        100        247        246          1          0         13          3          0
 28      49537        454          0          7          0          2      56,40       1,35       18,3       0,89        112        341        339          2          0         15          3          0
 29      49427        560          0         11          0          2      56,39       1,32       20,5       1,92        133        430        427          3          0         15          3          0
 30      49302        684          0         12          0          2      56,39       1,27       19,9       1,86        153        535        531          4          0         14          3          0
 31      49158        824          0         16          0          2      56,38       1,27       19,2       1,72        196        636        629          7          0         13          3          0
 32      49044        934          0         19          0          3      56,37       1,28       19,8       1,64        234        712        704          8          0         23          5          0
 33      48881       1091          0         25          0          3      56,37       1,29       18,7       1,57        293        816        803         13          0         30          6          0
 34      48727       1240          0         30          0          3      56,37       1,29       18,0       1,73        346        917        900         17          0         36          5          0
 35      48501       1461          0         35          0          3      56,37       1,30       17,4       1,61        402       1087       1065         22          0         38          5          0
 36      48201       1751          0         43          0          5      56,37       1,31       17,1       1,73        488       1301       1271         29          1         47          5          0
 37      47826       2119          0         50          0          5      56,36       1,28       17,2       1,78        574       1590       1556         33          1         59          6          0
 38      47382       2555          0         58          0          5      56,36       1,27       16,9       1,94        679       1929       1891         37          1         76          6          0
 39      46872       3054          0         69          0          5      56,36       1,26       16,8       1,89        812       2306       2261         44          1         95          8          0
 40      46251       3666          0         78          0          5      56,36       1,27       16,8       2,04        962       2777       2727         49          1        109          9          0
 41      45630       4268          0         96          0          6      56,37       1,28       16,9       2,23       1122       3238       3175         61          2        130         12          0
 42      44993       4885          0        114          0          8      56,37       1,29       17,0       2,21       1321       3676       3596         76          4        163         16          0
 43      44252       5614          0        126          0          8      56,37       1,30       17,0       2,21       1582       4156       4068         84          4        209         19          0
 44      43476       6377          0        136          0         11      56,37       1,30       16,9       2,34       1852       4662       4563         93          6        246         23          0
 45      42637       7186          0        165          0         12      56,36       1,31       16,9       2,36       2192       5161       5037        117          7        281         26          0
 46      41856       7931          0        201          0         12      56,36       1,31       17,1       2,51       2511       5623       5467        149          7        340         36          0
 47      40995       8738          0        253          0         14      56,36       1,32       17,5       2,49       2902       6093       5895        189          9        404         43          0
 48      40202       9476          0        306          0         16      56,36       1,33       17,5       2,44       3317       6471       6234        226         11        457         46          0
 49      39419      10206          0        355          0         20      56,37       1,34       17,6       2,41       3739       6832       6561        257         14        516         52          0
 50      38625      10927          0        426          0         22      56,36       1,34       17,8       2,44       4220       7145       6822        308         15        578         55          0
 51      37850      11629          0        493          0         28      56,36       1,35       17,9       2,47       4704       7436       7059        359         18        664         60          0
 52      37071      12345          0        551          0         33      56,37       1,36       17,8       2,50       5212       7707       7285        400         22        744         69          0
 53      36346      12958          0        658          0         38      56,37       1,35       17,8       2,43       5718       7926       7419        483         24        817         74          0
 54      35676      13500          0        778          0         46      56,37       1,36       18,0       2,38       6212       8102       7502        570         30        894         79          0
 55      35064      13975          0        906          0         55      56,37       1,36       18,3       2,37       6697       8229       7532        660         37        965         90          0
 56      34477      14360          0       1102          0         61      56,37       1,36       18,5       2,32       7211       8302       7457        804         41       1026        103          0
 57      33898      14729          0       1301          0         72      56,38       1,36       18,7       2,25       7748       8344       7348        947         49       1061        107          0
 58      33354      15059          0       1503          0         84      56,38       1,36       19,0       2,27       8265       8371       7220       1095         56       1120        112          0
 59      32857      15316          0       1735          0         92      56,38       1,36       19,3       2,28       8751       8382       7055       1268         59       1159        118          0
 60      32357      15555          0       1981          0        107      56,38       1,36       19,6       2,21       9235       8398       6898       1431         69       1200        122          0
 61      31903      15692          0       2284          0        121      56,38       1,35       19,9       2,17       9683       8404       6686       1640         78       1221        129          0
 62      31454      15816          0       2588          0        142      56,38       1,35       20,1       2,11      10121       8415       6480       1850         85       1254        138          0
 63      31003      15879          0       2968          0        150      56,38       1,35       20,3       2,07      10565       8422       6230       2107         85       1269        137          0
 64      30561      15921          0       3353          0        165      56,38       1,35       20,5       2,03      10997       8432       5983       2359         90       1277        137          0
 65      30146      15931          0       3739          0        184      56,38       1,34       20,8       1,97      11401       8443       5754       2595         94       1273        134          0
 66      29745      15850          0       4201          0        204      56,38       1,34       21,1       1,96      11792       8453       5465       2888        100       1272        129          0
 67      29321      15734          0       4713          0        232      56,39       1,33       21,4       1,93      12197       8472       5158       3209        105       1262        132          0
 68      28930      15571          0       5248          0        251      56,39       1,33       21,7       1,89      12570       8490       4827       3549        114       1275        136          0
 69      28546      15327          0       5852          0        275      56,39       1,32       22,1       1,85      12945       8499       4472       3905        122       1262        139          0
 70      28198      14976          0       6527          0        299      56,39       1,32       22,4       1,81      13275       8517       4089       4302        126       1242        139          0
 71      27847      14603          0       7216          0        334      56,39       1,31       22,7       1,76      13609       8534       3687       4712        135       1197        133          0
 72      27532      14235          0       7874          0        359      56,39       1,31       23,0       1,74      13911       8547       3331       5078        138       1176        134          0
 73      27243      13860          0       8508          0        389      56,40       1,31       23,2       1,70      14187       8560       3008       5410        142       1141        126          0
 74      26962      13416          0       9196          0        426      56,40       1,30       23,5       1,67      14451       8577       2664       5765        148       1125        126          0
 75      26700      12926          0       9919          0        455      56,40       1,30       23,7       1,64      14695       8595       2316       6130        149       1089        120          0
 76      26463      12451          0      10605          0        481      56,40       1,30       23,9       1,60      14913       8614       2010       6453        151       1067        118          0
 77      26209      11982          0      11299          0        510      56,40       1,29       24,1       1,57      15148       8633       1725       6757        151       1022        113          0
 78      25946      11496          0      12014          0        544      56,41       1,29       24,3       1,53      15400       8644       1441       7052        151        982        109          0
 79      25709      11050          0      12663          0        578      56,41       1,29       24,4       1,49      15620       8661       1227       7282        152        953        108          0
 80      25482      10591          0      13312          0        615      56,42       1,28       24,5       1,46      15828       8680       1042       7486        152        920         99          0
 81      25292      10118          0      13933          0        657      56,42       1,28       24,6       1,43      16001       8697        873       7672        152        880         94          0
 82      25087       9711          0      14513          0        689      56,43       1,28       24,7       1,41      16185       8718        761       7802        155        853         95          0
 83      24907       9265          0      15110          0        718      56,43       1,28       24,8       1,38      16344       8739        637       7945        157        817         91          0
 84      24750       8844          0      15650          0        756      56,44       1,27       24,9       1,35      16489       8751        531       8061        159        790         82          0
 85      24581       8509          0      16127          0        783      56,45       1,27       25,0       1,33      16632       8777        488       8130        159        765         77          0
 86      24431       8144          0      16614          0        811      56,45       1,27       25,0       1,31      16759       8800        454       8184        162        727         72          0
 87      24283       7827          0      17057          0        833      56,46       1,27       25,1       1,29      16883       8824        442       8220        162        692         67          0
 88      24132       7504          0      17497          0        867      56,47       1,26       25,1       1,27      17014       8844        432       8250        162        677         66          0
 89      23995       7161          0      17956          0        888      56,48       1,26       25,2       1,25      17132       8863        425       8276        162        643         62          0
 90      23861       6820          0      18402          0        917      56,49       1,26       25,2       1,24      17247       8882        428       8292        162        612         60          0
 91      23724       6528          0      18807          0        941      56,50       1,26       25,3       1,22      17362       8904        434       8308        162        590         58          0
 92      23587       6286          0      19166          0        961      56,51       1,26       25,3       1,21      17482       8921        438       8321        162        562         56          0
 93      23461       6033          0      19524          0        982      56,52       1,25       25,3       1,19      17584       8945        448       8335        162        523         49          0
 94      23328       5777          0      19895          0       1000      56,52       1,25       25,4       1,18      17698       8964        458       8344        162        504         48          0
 95      23221       5538          0      20226          0       1015      56,53       1,25       25,4       1,17      17789       8980        462       8356        162        478         46          0
 96      23106       5301          0      20559          0       1034      56,54       1,25       25,4       1,16      17880       9004        473       8369        162        470         47          0
 97      23021       5036          0      20895          0       1048      56,55       1,25       25,4       1,15      17954       9015        470       8383        162        455         43          0
 98      22933       4779          0      21222          0       1066      56,56       1,24       25,5       1,14      18025       9032        477       8393        162        431         41          0
 99      22841       4543          0      21538          0       1078      56,57       1,24       25,5       1,13      18100       9049        480       8407        162        410         40          0
100      22743       4343          0      21828          0       1086      56,58       1,24       25,5       1,12      18181       9066        486       8418        162        387         37          0
101      22658       4140          0      22104          0       1098      56,59       1,24       25,5       1,12      18248       9084        485       8437        162        360         36          0
102      22564       3945          0      22379          0       1112      56,60       1,24       25,5       1,11      18320       9106        490       8454        162        351         33          0
103      22487       3775          0      22612          0       1126      56,61       1,24       25,6       1,10      18372       9131        504       8465        162        335         31          0
104      22419       3579          0      22866          0       1136      56,62       1,24       25,6       1,10      18425       9146        493       8491        162        318         30          0
105      22342       3450          0      23064          0       1144      56,63       1,24       25,6       1,09      18483       9165        494       8509        162        300         30          0
106      22274       3318          0      23259          0       1149      56,64       1,24       25,6       1,09      18538       9178        485       8531        162        301         32          0
107      22202       3184          0      23462          0       1152      56,65       1,24       25,6       1,08      18602       9186        479       8545        162        285         30          0
108      22145       3026          0      23671          0       1158      56,66       1,23       25,6       1,08      18646       9199        474       8563        162        270         29          0
109      22091       2899          0      23845          0       1165      56,67       1,23       25,6       1,08      18688       9211        471       8578        162        267         29          0
110      22039       2764          0      24027          0       1170      56,67       1,23       25,6       1,07      18734       9217        458       8597        162        261         27          0
111      21987       2648          0      24186          0       1179      56,68       1,23       25,7       1,07      18774       9229        457       8610        162        258         28          0
112      21942       2520          0      24356          0       1182      56,69       1,23       25,7       1,06      18809       9239        439       8638        162        246         25          0
113      21897       2411          0      24508          0       1184      56,70       1,23       25,7       1,06      18845       9248        434       8652        162        239         23          0
114      21854       2306          0      24650          0       1190      56,71       1,23       25,7       1,06      18881       9255        425       8668        162        226         22          0
115      21814       2213          0      24782          0       1191      56,72       1,23       25,7       1,06      18917       9259        406       8691        162        223         24          0
116      21779       2102          0      24926          0       1193      56,73       1,23       25,7       1,05      18946       9265        394       8709        162        211         22          0
117      21738       2029          0      25039          0       1194      56,73       1,23       25,7       1,05      18980       9272        384       8726        162        202         18          0
118      21700       1935          0      25168          0       1197      56,74       1,23       25,7       1,05      19009       9281        376       8743        162        189         17          0
119      21673       1820          0      25307          0       1200      56,75       1,23       25,7       1,05      19030       9287        354       8771        162        182         16          0
120      21636       1756          0      25406          0       1202      56,76       1,23       25,7       1,04      19062       9292        342       8788        162        175         15          0
121      21604       1672          0      25518          0       1206      56,77       1,23       25,7       1,04      19085       9301        333       8806        162        165         15          0
122      21574       1591          0      25625          0       1210      56,77       1,23       25,7       1,04      19106       9310        320       8828        162        151         13          0
123      21542       1514          0      25729          0       1215      56,78       1,23       25,7       1,04      19131       9317        308       8847        162        142         12          0
124      21517       1430          0      25837          0       1216      56,79       1,22       25,7       1,03      19153       9320        288       8870        162        140         13          0
125      21487       1367          0      25930          0       1216      56,80       1,22       25,7       1,03      19179       9324        271       8891        162        137         13          0
126      21471       1300          0      26012          0       1217      56,80       1,22       25,7       1,03      19193       9326        257       8907        162        126         12          0
127      21443       1225          0      26114          0       1218      56,81       1,22       25,7       1,03      19216       9331        238       8931        162        121         12          0
128      21425       1171          0      26183          0       1221      56,82       1,22       25,7       1,03      19232       9333        233       8938        162        120         10          0
129      21395       1125          0      26258          0       1222      56,83       1,22       25,7       1,03      19257       9338        222       8954        162        107          8          0
130      21378       1075          0      26324          0       1223      56,83       1,22       25,8       1,03      19272       9340        212       8966        162         97          7          0
