--------------------------------------------------------------------------------------------------
Simulador de contagios. 2.4.0.9
02/05/2020 13:47:53
--------------------------------------------------------------------------------------------------
Carpeta 50_b
Número de hilos                              15
Semilla población                         1.111
Semilla simulación                        2.227
Potencia para fin de infección             3,00

Número de individuos                     50.000
Radio                                     2.694
Días de carencia para contagiar               3
Días de incubación                            8
Probabilidad base de contagio              4,00 %
Probabilidad contagio clúster              1,00 %
Probabil. contagio enfermo cluster        25,00 %
Probabilidad de enfermar                 100,00 %
Probabilidad contagio enfermo             25,00 %
Probabilidad de hospitalización           10,00 %
Probabilidad contagio hospitalizad         0,00 %
Densidad crítica de vecinos infect         1,00 %
Probabilidad contagio indirecto            0,00 %
Probabilidad base de recontagio            0,00 %
Días mínimos de inmunidad                     5

Número de focos iniciales                    10
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4

Número clusters objetivo                    200
Número clusters generados                   200 con       16.080 individuos,            4 infectados de inicio

                        - Edad-      %     % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Gravedad   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  0   0   4      10,00      10,00      30,00      99,55    80   120       4,00        2.000          4,0           40
menor                 1   5  19       4,00       4,00      30,00     100,00    80   120      15,00        7.500         15,0           70
adulto                2  20  64      35,00     100,00      30,00      99,22    80   120      62,00       31.000         62,0          100
jubilado              3  65  69     100,00     800,00      30,00      95,38    80   120       5,00        2.500          5,0           70
mayor                 4  70 150     100,00     800,00      30,00      81,86    10    20      14,00        7.000         14,0           20
---------------- ------ --- --- ---------- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

Valores al final del día
                                                                       Recorrido  Contactos Media días            ------ Afectados ---- ----------  Clusters -----------                                  -----------------  GRAVES  ----------------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos  Indirecto   Enfermos Hospitaliz Infectados    Curados    Muertos         R0
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1      49990         10          0          0          0          0      53,58       0,00        0,0       0,00          0          0          0          0          0          0          0          0          3          0          0       0,00
  2      49990         10          0          0          0          0      53,48       0,00        0,0       0,00          0          0          0          0          0          0          0          0          3          0          0       0,00
  3      49990         10          0          0          0          0      53,55       0,00        0,0       0,00          0          0          0          0          0          0          0          0          3          0          0       0,00
  4      49987         13          0          0          0          0      53,56       0,37        0,0       0,00          0          3          3          0          0          0          0          0          4          0          0       0,00
  5      49987         13          0          0          0          0      53,59       0,39        0,0       0,00          0          3          3          0          0          0          0          0          4          0          0       0,00
  6      49985         15          0          0          0          0      53,62       0,49        0,0       0,00          1          4          4          0          0          0          0          0          5          0          0       0,00
  7      49975         25          0          0          0          0      53,61       0,64        0,0       0,00          2         13         13          0          0          0          0          0          9          0          0       0,00
  8      49970         30          0          0          0          0      53,63       0,56        0,0       0,00          2         18         18          0          0          0          3          1         12          0          0       0,00
  9      49968         32          0          0          0          0      53,63       0,52        0,0       0,00          2         20         20          0          0          0          3          1         14          0          0       0,00
 10      49946         54          0          0          0          0      53,63       0,55        0,0       0,00          4         40         40          0          0          0          3          1         21          0          0       0,00
 11      49930         69          0          1          0          0      53,62       0,61       10,0       6,00         12         48         48          0          0          0          4          1         29          0          0       0,00
 12      49912         87          0          1          0          0      53,61       0,63       10,0       6,00         14         64         64          0          0          0          4          1         35          0          0       0,00
 13      49883        116          0          1          0          0      53,61       0,66       10,0       6,00         17         90         90          0          0          0          5          1         55          0          0       0,00
 14      49858        140          0          2          0          0      53,60       0,58        7,0       3,50         18        114        113          1          0          0          9          1         69          1          0       1,00
 15      49827        171          0          2          0          0      53,60       0,60        7,0       3,50         23        140        139          1          0          0         12          1         87          1          0       1,00
 16      49764        234          0          2          0          0      53,60       0,62        7,0       3,50         28        198        197          1          0          0         14          1        127          1          0       1,00
 17      49716        282          0          2          0          0      53,60       0,57        7,0       3,50         36        238        237          1          0          0         20          2        158          1          0       1,00
 18      49680        317          0          3          0          0      53,61       0,59        8,3       3,00         45        265        263          2          0          0         28          2        180          1          0       1,00
 19      49650        347          0          3          0          0      53,61       0,64        8,3       3,00         55        285        283          2          0          0         34          3        191          1          0       1,00
 20      49607        390          0          3          0          0      53,62       0,67        8,3       3,00         77        306        304          2          0          0         54          5        216          1          0       1,00
 21      49563        434          0          3          0          0      53,62       0,72        8,3       3,00        102        325        323          2          0          0         69          6        239          1          0       1,00
 22      49507        488          0          5          0          0      53,62       0,73        8,4       2,00        117        366        363          3          0          0         86          6        268          3          0       0,67
 23      49431        561          0          8          0          0      53,62       0,75       12,3       4,75        136        423        418          5          0          0        125          8        299          3          0       0,67
 24      49341        650          0          9          0          0      53,62       0,76       11,7       4,22        157        492        486          6          0          0        156         11        347          3          0       0,67
 25      49224        763          0         13          0          0      53,62       0,77       13,6       3,46        182        584        576          8          0          0        176         12        417          5          0       0,80
 26      49051        934          0         15          0          0      53,62       0,74       13,5       3,20        217        722        712         10          0          0        185         12        505          7          0       1,00
 27      48874       1109          0         17          0          0      53,62       0,74       13,6       2,94        258        858        846         12          0          0        210         14        604          7          0       1,00
 28      48662       1314          0         24          0          0      53,62       0,72       14,3       2,83        295       1033       1014         19          0          0        229         15        711         11          0       1,00
 29      48391       1581          0         28          0          0      53,62       0,71       14,9       2,75        346       1253       1231         22          0          0        259         17        851         12          0       0,92
 30      48068       1897          0         35          0          0      53,62       0,71       15,1       2,51        402       1520       1493         27          0          0        288         21       1029         14          0       0,93
 31      47682       2278          0         39          0          1      53,61       0,70       15,7       2,50        465       1843       1812         30          1          0        333         25       1248         16          1       1,18
 32      47206       2742          0         51          0          1      53,62       0,69       17,1       2,38        567       2217       2180         36          1          0        399         29       1533         22          1       1,30
 33      46716       3219          0         64          0          1      53,62       0,69       17,2       2,38        668       2606       2558         47          1          0        482         34       1797         29          1       1,50
 34      46179       3746          0         74          0          1      53,63       0,68       17,5       2,37        766       3045       2989         55          1          0        575         49       2072         35          1       1,61
 35      45604       4298          0         97          0          1      53,62       0,68       18,0       2,53        895       3491       3417         73          1          0        676         63       2341         45          1       1,76
 36      44963       4915          0        121          0          1      53,62       0,68       17,6       2,54       1055       3972       3875         96          1          0        809         77       2629         54          1       1,75
 37      44263       5589          0        147          0          1      53,62       0,67       18,0       2,77       1244       4483       4365        117          1          0        976         88       2941         67          1       1,90
 38      43543       6279          0        177          0          1      53,62       0,67       18,6       2,83       1437       5010       4869        140          1          0       1182        113       3232         83          1       1,95
 39      42760       7035          0        201          0          4      53,62       0,67       18,3       2,85       1647       5583       5422        158          3          0       1456        135       3580         98          4       2,17
 40      41913       7854          0        228          0          5      53,62       0,68       18,3       2,79       1864       6213       6029        181          3          0       1711        165       3970        113          5       2,18
 41      41001       8709          0        283          0          7      53,62       0,68       18,6       2,70       2114       6875       6644        226          5          0       1962        181       4391        139          7       2,07
 42      40080       9588          0        323          0          9      53,62       0,68       18,7       2,68       2385       7525       7263        256          6          0       2226        201       4831        152          9       2,07
 43      39085      10522          0        384          0          9      53,62       0,68       18,5       2,56       2712       8193       7882        305          6          0       2491        233       5247        184          9       1,97
 44      38097      11437          0        456          0         10      53,62       0,68       18,8       2,56       3030       8863       8492        365          6          0       2780        262       5686        219         10       1,94
 45      37043      12409          0        537          0         11      53,62       0,67       18,7       2,52       3402       9545       9115        424          6          0       3036        295       6164        271         11       1,95
 46      36065      13284          0        640          0         11      53,62       0,67       18,9       2,52       3767      10158       9643        509          6          0       3352        321       6578        321         11       1,96
 47      35144      14080          0        760          0         16      53,62       0,67       19,0       2,45       4119      10727      10117        603          7          0       3689        355       6968        385         16       1,88
 48      34184      14907          0        890          0         19      53,62       0,67       18,9       2,36       4522      11284      10577        698          9          0       4063        388       7343        462         19       1,79
 49      33317      15642          0       1018          0         23      53,62       0,66       19,0       2,25       4906      11767      10960        797         10          0       4440        431       7723        533         23       1,72
 50      32558      16241          0       1172          0         29      53,62       0,66       19,1       2,25       5290      12142      11210        918         14          0       4800        477       8051        613         29       1,68
 51      31868      16743          0       1352          0         37      53,62       0,66       19,2       2,22       5679      12443      11367       1055         21          0       5174        505       8333        707         37       1,67
 52      31268      17139          0       1551          0         42      53,62       0,65       19,2       2,20       6066      12656      11431       1204         21          0       5597        542       8557        811         42       1,65
 53      30758      17381          0       1812          0         49      53,62       0,65       19,3       2,17       6440      12792      11361       1409         22          0       5929        558       8745        935         49       1,60
 54      30307      17571          0       2064          0         58      53,63       0,65       19,6       2,16       6810      12873      11225       1621         27          0       6257        601       8903       1056         58       1,62
 55      29862      17685          0       2385          0         68      53,63       0,65       19,8       2,10       7187      12941      11042       1869         30          0       6534        635       9005       1223         68       1,59
 56      29481      17724          0       2721          0         74      53,63       0,65       20,0       2,06       7536      12973      10812       2129         32          0       6815        662       9081       1391         74       1,54
 57      29106      17724          0       3089          0         81      53,63       0,64       20,3       2,05       7896      12988      10543       2410         35          0       7051        692       9136       1563         81       1,55
 58      28778      17629          0       3491          0        102      53,62       0,64       20,6       2,00       8211      13001      10236       2720         45          0       7222        708       9123       1753        102       1,50
 59      28478      17465          0       3943          0        114      53,62       0,64       20,9       1,98       8502      13010       9902       3060         48          0       7317        709       9074       1979        114       1,46
 60      28196      17215          0       4457          0        132      53,62       0,64       21,1       1,94       8783      13011       9517       3440         54          0       7364        716       8974       2234        132       1,43
 61      27879      16961          0       5015          0        145      53,62       0,64       21,4       1,90       9100      13011       9086       3868         57          0       7359        724       8880       2513        145       1,40
 62      27559      16656          0       5625          0        160      53,62       0,64       21,7       1,84       9417      13014       8629       4325         60          0       7321        712       8772       2815        160       1,35
 63      27296      16258          0       6273          0        173      53,62       0,64       22,0       1,80       9679      13015       8158       4791         66          0       7226        710       8600       3147        173       1,31
 64      27050      15801          0       6957          0        192      53,62       0,64       22,3       1,75       9924      13016       7677       5269         70          0       7089        702       8383       3499        192       1,27
 65      26837      15316          0       7637          0        210      53,62       0,63       22,5       1,70      10137      13016       7189       5751         76          0       6951        692       8170       3818        210       1,23
 66      26622      14794          0       8349          0        235      53,62       0,63       22,7       1,66      10351      13017       6667       6266         84          0       6793        680       7959       4139        235       1,20
 67      26409      14234          0       9099          0        258      53,62       0,63       23,0       1,62      10562      13019       6156       6773         90          0       6565        662       7690       4518        258       1,17
 68      26203      13667          0       9843          0        287      53,61       0,63       23,2       1,59      10766      13021       5649       7276         96          0       6403        660       7448       4849        287       1,15
 69      26003      13067          0      10622          0        308      53,61       0,63       23,5       1,56      10965      13022       5125       7800         97          0       6230        645       7199       5209        308       1,12
 70      25847      12436          0      11386          0        331      53,61       0,63       23,7       1,52      11116      13027       4629       8296        102          0       6025        625       6925       5566        331       1,09
 71      25690      11780          0      12171          0        359      53,61       0,63       23,9       1,49      11272      13028       4082       8837        109          0       5764        600       6605       5952        359       1,06
 72      25543      11087          0      12980          0        390      53,61       0,63       24,1       1,46      11417      13030       3553       9365        112          0       5463        564       6262       6347        390       1,04
 73      25405      10406          0      13766          0        423      53,61       0,62       24,3       1,43      11552      13033       3067       9847        119          0       5158        526       5901       6753        423       1,01
 74      25281       9729          0      14540          0        450      53,62       0,62       24,4       1,40      11674      13035       2614      10299        122          0       4906        495       5584       7111        450       0,99
 75      25155       9089          0      15275          0        481      53,62       0,62       24,6       1,37      11798      13037       2195      10718        124          0       4651        465       5283       7452        481       0,96
 76      25035       8456          0      15995          0        514      53,62       0,62       24,8       1,34      11917      13038       1796      11114        128          0       4390        438       4956       7812        514       0,94
 77      24938       7843          0      16676          0        543      53,62       0,62       24,9       1,31      12013      13039       1437      11472        130          0       4119        402       4642       8160        543       0,91
 78      24857       7285          0      17287          0        571      53,62       0,62       25,0       1,29      12093      13040       1147      11761        132          0       3866        370       4346       8479        571       0,89
 79      24769       6736          0      17897          0        598      53,62       0,62       25,1       1,26      12179      13042        862      12044        136          0       3629        336       4069       8773        598       0,87
 80      24709       6220          0      18453          0        618      53,63       0,62       25,2       1,24      12237      13044        617      12288        139          0       3395        321       3786       9064        618       0,85
 81      24653       5714          0      18981          0        652      53,63       0,62       25,3       1,22      12291      13046        414      12492        140          0       3151        289       3500       9342        652       0,84
 82      24598       5264          0      19459          0        679      53,64       0,62       25,4       1,20      12345      13047        279      12628        140          0       2928        269       3232       9609        679       0,82
 83      24548       4886          0      19863          0        703      53,64       0,62       25,4       1,18      12393      13049        185      12722        142          0       2737        252       2997       9842        703       0,80
 84      24492       4582          0      20194          0        732      53,64       0,62       25,5       1,17      12449      13049        121      12786        142          0       2568        224       2795      10045        732       0,79
 85      24444       4277          0      20530          0        749      53,65       0,62       25,5       1,15      12494      13052         88      12822        142          0       2405        209       2607      10242        749       0,78
 86      24390       3992          0      20841          0        777      53,66       0,62       25,5       1,14      12547      13053         66      12845        142          0       2232        200       2424      10431        777       0,77
 87      24346       3723          0      21143          0        788      53,67       0,62       25,6       1,13      12590      13054         55      12857        142          0       2061        184       2254      10619        788       0,76
 88      24313       3474          0      21407          0        806      53,67       0,62       25,6       1,12      12622      13055         51      12862        142          0       1909        167       2090      10779        806       0,75
 89      24272       3241          0      21662          0        825      53,68       0,62       25,6       1,11      12660      13058         46      12870        142          0       1767        152       1938      10928        825       0,74
 90      24234       3031          0      21889          0        846      53,69       0,62       25,6       1,10      12694      13062         47      12873        142          0       1631        133       1804      11065        846       0,74
 91      24207       2831          0      22103          0        859      53,70       0,61       25,6       1,09      12721      13062         44      12876        142          0       1528        123       1688      11185        859       0,73
 92      24180       2594          0      22348          0        878      53,71       0,61       25,7       1,08      12746      13064         45      12877        142          0       1385        100       1532      11335        878       0,72
 93      24140       2412          0      22558          0        890      53,73       0,61       25,7       1,08      12786      13064         41      12881        142          0       1271         92       1410      11471        890       0,72
 94      24109       2264          0      22725          0        902      53,74       0,61       25,7       1,07      12815      13066         43      12881        142          0       1177         88       1306      11582        902       0,71
 95      24080       2099          0      22906          0        915      53,75       0,61       25,7       1,07      12841      13069         45      12882        142          0       1073         81       1200      11687        915       0,71
 96      24063       1932          0      23078          0        927      53,76       0,61       25,7       1,06      12858      13069         41      12886        142          0        980         79       1100      11784        927       0,70
 97      24041       1800          0      23229          0        930      53,78       0,61       25,7       1,06      12878      13071         41      12888        142          0        919         75       1026      11866        930       0,70
 98      24021       1663          0      23382          0        934      53,79       0,61       25,8       1,05      12896      13073         41      12890        142          0        835         70        936      11963        934       0,69
 99      24006       1526          0      23524          0        944      53,80       0,61       25,8       1,05      12910      13074         40      12892        142          0        761         64        853      12040        944       0,69
100      23987       1426          0      23636          0        951      53,82       0,61       25,8       1,04      12928      13075         41      12892        142          0        717         64        791      12103        951       0,69
101      23980       1299          0      23762          0        959      53,83       0,61       25,8       1,04      12934      13076         40      12894        142          0        647         55        706      12184        959       0,68
102      23968       1202          0      23859          0        971      53,84       0,61       25,8       1,04      12946      13076         36      12898        142          0        593         54        646      12238        971       0,68
103      23957       1115          0      23953          0        975      53,86       0,61       25,8       1,03      12957      13076         32      12902        142          0        555         52        605      12281        975       0,68
104      23948       1021          0      24047          0        984      53,87       0,61       25,8       1,03      12966      13076         31      12903        142          0        496         42        536      12342        984       0,68
105      23940        933          0      24140          0        987      53,88       0,61       25,8       1,03      12973      13077         32      12903        142          0        456         36        487      12390        987       0,68
106      23924        874          0      24211          0        991      53,90       0,61       25,8       1,03      12986      13080         34      12904        142          0        423         34        457      12423        991       0,68
107      23914        815          0      24278          0        993      53,91       0,61       25,8       1,02      12995      13081         35      12904        142          0        395         30        425      12457        993       0,67
108      23907        757          0      24341          0        995      53,92       0,61       25,9       1,02      13001      13082         35      12905        142          0        359         28        390      12495        995       0,67
109      23898        707          0      24396          0        999      53,94       0,61       25,9       1,02      13009      13083         35      12906        142          0        336         28        363      12520        999       0,67
110      23885        662          0      24452          0       1001      53,95       0,61       25,9       1,02      13018      13087         37      12908        142          0        316         26        342      12544       1001       0,67
111      23877        615          0      24504          0       1004      53,96       0,61       25,9       1,02      13025      13088         37      12909        142          0        289         25        317      12569       1004       0,67
112      23868        572          0      24554          0       1006      53,98       0,61       25,9       1,02      13033      13089         36      12911        142          0        267         24        296      12591       1006       0,67
113      23860        532          0      24596          0       1012      53,99       0,61       25,9       1,02      13039      13091         35      12914        142          0        244         24        269      12615       1012       0,67
114      23854        493          0      24639          0       1014      54,00       0,61       25,9       1,01      13043      13093         34      12917        142          0        223         21        246      12638       1014       0,67
115      23849        458          0      24677          0       1016      54,02       0,61       25,9       1,01      13046      13095         34      12919        142          0        206         20        225      12658       1016       0,67
116      23845        429          0      24710          0       1016      54,03       0,61       25,9       1,01      13049      13096         32      12922        142          0        192         19        212      12674       1016       0,67
117      23842        402          0      24738          0       1018      54,05       0,61       25,9       1,01      13050      13098         34      12922        142          0        175         18        191      12694       1018       0,66
118      23838        368          0      24773          0       1021      54,06       0,61       25,9       1,01      13053      13099         35      12922        142          0        156         18        171      12713       1021       0,66
119      23831        353          0      24795          0       1021      54,07       0,61       25,9       1,01      13057      13102         37      12923        142          0        148         17        161      12724       1021       0,66
120      23827        326          0      24824          0       1023      54,08       0,61       25,9       1,01      13061      13102         35      12925        142          0        136         14        147      12737       1023       0,66
121      23822        301          0      24852          0       1025      54,09       0,61       25,9       1,01      13065      13103         34      12927        142          0        124         13        135      12749       1025       0,66
122      23820        282          0      24871          0       1027      54,11       0,61       25,9       1,01      13067      13103         33      12928        142          0        113         11        124      12759       1027       0,66
123      23818        261          0      24893          0       1028      54,12       0,61       25,9       1,01      13069      13103         32      12929        142          0        105         11        115      12769       1028       0,66
