--------------------------------------------------------------------------------------------------
Simulador de contagios. 2.0.3.3
07/04/2020 20:34:00
--------------------------------------------------------------------------------------------------
Prefijo 50SR_90Asin2
Número de hilos                              10
Semilla población                           994
Semilla simulación                        1.015
Potencia para fin de infección             3,00

Número de individuos                     50.000
Radio                                     2.694
Probabilidad base de contagio              4,00 %
Probabilidad contagio clúster              5,00 %
Probabilidad base de recontagio            0,00 %
Días mínimos de inmunidad                     5
Días de carencia para contagiar               3
Días de incubación                            7
Probabilidad de enfermar                  10,00 %
Factor probab. contagio enfermo           25,00 %
Probabilidad de hospitalización           10,00 %
Factor prob. contagio hospitalizad         0,00 %
Densidad crítica de vecinos infect         0,00 %
Probabilidad contagio ambiental            0,00 %

Número de focos iniciales                    10
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4

Número clusters objetivo                    125
Número clusters generados                   123 con        9.960 individuos,            2 infectados de inicio
Factor individuos por cluster              1,00

                        - Edad- % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  2   0   4       20,0       30,0       99,3    70    90       4,00        2.000          4,0           40
menor                 2   5  19        5,0       30,0      100,0    80   110      15,00        7.500         15,0           60
adulto                2  20  64       50,0       30,0       99,4    80   120      62,00       31.000         62,0          100
jubilado              2  65  69      800,0       30,0       96,8    70    90       5,00        2.500          5,0           50
mayor                 2  70 150      500,0       30,0       83,5    60    70      14,00        7.000         14,0           40
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

Valores al final del día
                                                                       Recorrido  Contactos Media días            ------ Afectados ---- ----------  Clusters -----------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos   Enfermos Hospitaliz  Ambiental
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1      49990         10          0          0          0          0      56,29       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  2      49990         10          0          0          0          0      56,25       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  3      49990         10          0          0          0          0      56,31       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  4      49985         15          0          0          0          0      56,32       0,82        0,0       0,00          2          3          3          0          0          0          0          0
  5      49981         19          0          0          0          0      56,36       1,00        0,0       0,00          3          6          6          0          0          0          0          0
  6      49977         23          0          0          0          0      56,34       1,13        0,0       0,00          3         10         10          0          0          0          0          0
  7      49968         32          0          0          0          0      56,34       1,16        0,0       0,00          3         19         19          0          0          1          0          0
  8      49945         55          0          0          0          0      56,34       1,11        0,0       0,00          5         40         40          0          0          1          0          0
  9      49923         77          0          0          0          0      56,32       1,10        0,0       0,00         10         57         57          0          0          1          0          0
 10      49900        100          0          0          0          0      56,33       1,00        0,0       0,00         11         79         79          0          0          4          1          0
 11      49860        140          0          0          0          0      56,33       1,17        0,0       0,00         22        108        108          0          0          5          1          0
 12      49837        163          0          0          0          0      56,34       1,20        0,0       0,00         24        129        129          0          0          5          1          0
 13      49813        187          0          0          0          0      56,34       1,21        0,0       0,00         30        147        147          0          0          6          1          0
 14      49786        214          0          0          0          0      56,33       1,24        0,0       0,00         37        167        167          0          0         11          1          0
 15      49761        239          0          0          0          0      56,34       1,28        0,0       0,00         47        182        182          0          0         15          1          0
 16      49729        271          0          0          0          0      56,34       1,37        0,0       0,00         65        196        196          0          0         17          1          0
 17      49694        306          0          0          0          0      56,35       1,43        0,0       0,00         86        210        210          0          0         20          1          0
 18      49682        318          0          0          0          0      56,36       1,43        0,0       0,00         95        213        213          0          0         22          1          0
 19      49645        354          0          0          0          1      56,35       1,50       10,0       0,00        121        224        224          0          0         24          1          0
 20      49590        409          0          0          0          1      56,36       1,52       10,0       0,00        143        257        257          0          0         26          1          0
 21      49518        477          0          4          0          1      56,36       1,48       10,4       0,80        167        305        301          4          0         30          2          0
 22      49427        568          0          4          0          1      56,36       1,45       10,4       0,80        192        371        367          4          0         34          2          0
 23      49294        698          0          7          0          1      56,36       1,44       12,3       3,50        225        471        465          6          0         36          4          0
 24      49145        844          0         10          0          1      56,36       1,40       13,2       3,00        263        582        574          8          0         37          4          0
 25      48977       1008          0         14          0          1      56,36       1,37       14,1       2,93        308        705        693         12          0         38          5          0
 26      48742       1241          0         16          0          1      56,35       1,33       13,9       3,59        348        900        887         13          0         48          6          0
 27      48475       1498          0         26          0          1      56,35       1,31       16,3       2,93        413       1102       1083         19          0         59          5          0
 28      48165       1805          0         29          0          1      56,34       1,29       16,7       2,87        485       1340       1319         21          0         66          6          0
 29      47821       2142          0         36          0          1      56,34       1,27       16,7       2,84        576       1593       1567         26          0         74          7          0
 30      47384       2569          0         46          0          1      56,34       1,28       16,7       2,72        692       1914       1880         34          0         81          9          0
 31      46935       3004          0         60          0          1      56,33       1,27       16,3       2,34        806       2249       2204         45          0        100         10          0
 32      46384       3531          0         84          0          1      56,34       1,28       17,5       2,52        987       2619       2559         60          0        112         14          0
 33      45812       4084          0        103          0          1      56,34       1,28       17,7       2,78       1145       3033       2959         74          0        141         14          0
 34      45199       4678          0        122          0          1      56,34       1,28       17,3       2,54       1331       3460       3371         89          0        171         16          0
 35      44518       5336          0        145          0          1      56,33       1,27       17,5       2,70       1554       3918       3811        107          0        203         21          0
 36      43848       5983          0        168          0          1      56,33       1,28       17,6       2,56       1804       4338       4212        126          0        253         25          0
 37      43124       6684          0        190          0          2      56,34       1,29       17,8       2,58       2086       4780       4637        143          0        302         28          0
 38      42317       7457          0        223          0          3      56,33       1,30       18,1       2,75       2422       5251       5079        171          1        360         39          0
 39      41438       8283          0        275          0          4      56,33       1,31       18,3       2,57       2775       5777       5569        206          2        418         49          0
 40      40547       9116          0        332          0          5      56,33       1,31       18,4       2,51       3134       6309       6063        243          3        477         53          0
 41      39664       9940          0        389          0          7      56,33       1,32       18,6       2,45       3556       6770       6481        285          4        530         62          0
 42      38824      10707          0        458          0         11      56,33       1,32       18,6       2,39       4007       7159       6814        339          6        588         72          0
 43      38044      11417          0        522          0         17      56,33       1,32       18,8       2,41       4449       7497       7105        382         10        668         82          0
 44      37303      12063          0        614          0         20      56,33       1,33       18,6       2,33       4938       7749       7289        448         12        739         88          0
 45      36583      12678          0        716          0         23      56,33       1,33       18,7       2,40       5460       7947       7413        519         15        824         91          0
 46      35848      13301          0        818          0         33      56,34       1,33       18,7       2,39       6003       8139       7520        597         22        902         95          0
 47      35166      13834          0        958          0         42      56,34       1,33       18,7       2,36       6552       8272       7565        681         26        976        100          0
 48      34589      14230          0       1133          0         48      56,33       1,34       18,7       2,32       7041       8360       7519        812         29       1040        106          0
 49      34078      14574          0       1295          0         53      56,33       1,34       18,7       2,28       7501       8411       7459        923         29       1097        113          0
 50      33553      14885          0       1499          0         63      56,34       1,34       18,9       2,23       7998       8439       7345       1061         33       1125        112          0
 51      33052      15125          0       1747          0         76      56,34       1,34       19,1       2,24       8477       8461       7185       1235         41       1187        115          0
 52      32565      15360          0       1989          0         86      56,34       1,34       19,3       2,22       8949       8476       7040       1391         45       1229        118          0
 53      32091      15526          0       2283          0        100      56,33       1,34       19,7       2,20       9416       8483       6833       1600         50       1262        126          0
 54      31589      15714          0       2582          0        115      56,33       1,34       19,9       2,18       9911       8490       6626       1808         56       1284        127          0
 55      31139      15816          0       2917          0        128      56,34       1,33       20,1       2,15      10348       8503       6408       2034         61       1306        130          0
 56      30693      15864          0       3307          0        136      56,34       1,33       20,4       2,07      10786       8511       6147       2301         63       1298        130          0
 57      30271      15829          0       3738          0        162      56,34       1,33       20,7       2,03      11199       8520       5864       2577         79       1300        129          0
 58      29866      15748          0       4196          0        190      56,34       1,32       21,1       2,00      11587       8537       5563       2886         88       1300        129          0
 59      29483      15641          0       4667          0        209      56,34       1,32       21,3       1,95      11958       8549       5279       3174         96       1302        131          0
 60      29125      15443          0       5195          0        237      56,34       1,31       21,6       1,91      12310       8555       4963       3488        104       1285        122          0
 61      28747      15253          0       5741          0        259      56,35       1,31       21,9       1,87      12671       8572       4630       3833        109       1263        122          0
 62      28401      14977          0       6334          0        288      56,35       1,30       22,2       1,82      13004       8585       4285       4181        119       1233        119          0
 63      28039      14691          0       6954          0        316      56,35       1,30       22,5       1,79      13349       8602       3938       4540        124       1216        112          0
 64      27715      14336          0       7604          0        345      56,35       1,30       22,8       1,74      13656       8619       3560       4926        133       1184        109          0
 65      27391      13983          0       8247          0        379      56,36       1,29       23,0       1,71      13957       8642       3226       5279        137       1147        105          0
 66      27063      13558          0       8968          0        411      56,36       1,29       23,3       1,67      14264       8663       2838       5684        141       1115        101          0
 67      26778      13122          0       9657          0        443      56,37       1,29       23,5       1,64      14523       8689       2512       6032        145       1092        101          0
 68      26500      12654          0      10378          0        468      56,37       1,28       23,7       1,61      14784       8706       2183       6376        147       1061         95          0
 69      26245      12197          0      11060          0        498      56,38       1,28       23,9       1,58      15023       8722       1878       6692        152       1026         90          0
 70      25985      11697          0      11791          0        527      56,38       1,28       24,1       1,54      15262       8743       1566       7020        157        988         93          0
 71      25739      11202          0      12490          0        569      56,39       1,27       24,3       1,50      15482       8769       1296       7316        157        944         91          0
 72      25503      10746          0      13154          0        597      56,39       1,27       24,4       1,47      15704       8783       1068       7557        158        919         93          0
 73      25277      10310          0      13782          0        631      56,40       1,27       24,6       1,44      15904       8809        909       7742        158        895         87          0
 74      25087       9900          0      14346          0        667      56,40       1,27       24,7       1,41      16076       8827        759       7910        158        861         86          0
 75      24916       9504          0      14882          0        698      56,41       1,26       24,8       1,39      16233       8841        666       8017        158        848         84          0
 76      24736       9107          0      15422          0        735      56,41       1,26       24,8       1,36      16388       8866        608       8100        158        814         80          0
 77      24559       8739          0      15934          0        768      56,42       1,26       24,9       1,33      16544       8887        522       8207        158        775         75          0
 78      24392       8381          0      16436          0        791      56,42       1,26       25,0       1,32      16690       8908        486       8264        158        749         71          0
 79      24234       8034          0      16903          0        829      56,43       1,26       25,0       1,30      16829       8927        466       8302        159        714         68          0
 80      24090       7718          0      17340          0        852      56,44       1,25       25,1       1,28      16956       8944        453       8332        159        697         63          0
 81      23943       7410          0      17766          0        881      56,45       1,25       25,1       1,26      17081       8966        450       8357        159        665         61          0
 82      23818       7110          0      18164          0        908      56,46       1,25       25,2       1,25      17191       8981        456       8366        159        634         57          0
 83      23718       6822          0      18525          0        935      56,47       1,25       25,2       1,23      17273       8999        464       8376        159        602         56          0
 84      23585       6524          0      18925          0        966      56,48       1,25       25,2       1,22      17382       9023        476       8388        159        577         54          0
 85      23458       6251          0      19304          0        987      56,49       1,24       25,3       1,20      17490       9042        483       8400        159        557         55          0
 86      23354       5932          0      19709          0       1005      56,50       1,24       25,3       1,19      17577       9059        484       8416        159        534         51          0
 87      23244       5671          0      20059          0       1026      56,51       1,24       25,3       1,18      17664       9082        492       8431        159        511         47          0
 88      23145       5370          0      20446          0       1039      56,52       1,24       25,4       1,17      17743       9102        505       8438        159        484         46          0
 89      23045       5119          0      20778          0       1058      56,53       1,24       25,4       1,16      17827       9118        502       8457        159        453         42          0
 90      22926       4944          0      21059          0       1071      56,54       1,24       25,4       1,15      17912       9152        523       8470        159        432         41          0
 91      22822       4726          0      21366          0       1086      56,55       1,23       25,4       1,14      17996       9172        526       8487        159        413         39          0
 92      22748       4475          0      21675          0       1102      56,56       1,23       25,5       1,13      18054       9188        521       8508        159        386         36          0
 93      22680       4258          0      21945          0       1117      56,57       1,23       25,5       1,13      18106       9204        520       8525        159        359         34          0
 94      22605       4062          0      22205          0       1128      56,58       1,23       25,5       1,12      18166       9219        517       8543        159        343         32          0
 95      22533       3839          0      22492          0       1136      56,59       1,23       25,5       1,11      18225       9232        508       8565        159        331         30          0
 96      22458       3687          0      22709          0       1146      56,60       1,23       25,5       1,10      18286       9246        504       8583        159        313         32          0
 97      22381       3497          0      22968          0       1154      56,61       1,23       25,6       1,10      18354       9255        494       8602        159        295         30          0
 98      22333       3314          0      23192          0       1161      56,62       1,23       25,6       1,09      18399       9258        465       8634        159        282         28          0
 99      22256       3180          0      23393          0       1171      56,63       1,23       25,6       1,09      18459       9275        461       8655        159        280         29          0
100      22208       3033          0      23585          0       1174      56,64       1,22       25,6       1,08      18500       9282        454       8669        159        270         25          0
101      22157       2878          0      23781          0       1184      56,65       1,22       25,6       1,08      18540       9293        445       8689        159        260         24          0
102      22116       2733          0      23959          0       1192      56,66       1,22       25,6       1,07      18571       9303        434       8710        159        250         23          0
103      22075       2597          0      24129          0       1199      56,67       1,22       25,7       1,07      18606       9309        420       8729        160        240         23          0
104      22035       2462          0      24301          0       1202      56,68       1,22       25,7       1,07      18637       9318        416       8742        160        219         21          0
105      21998       2336          0      24461          0       1205      56,69       1,22       25,7       1,06      18667       9325        406       8759        160        209         23          0
106      21952       2235          0      24607          0       1206      56,70       1,22       25,7       1,06      18707       9331        392       8779        160        195         21          0
107      21911       2136          0      24744          0       1209      56,71       1,22       25,7       1,06      18741       9338        379       8799        160        182         18          0
108      21871       2037          0      24876          0       1216      56,72       1,22       25,7       1,05      18778       9341        358       8823        160        174         18          0
109      21839       1917          0      25023          0       1221      56,73       1,22       25,7       1,05      18809       9342        333       8849        160        162         17          0
110      21807       1811          0      25157          0       1225      56,74       1,22       25,7       1,05      18838       9345        316       8869        160        149         15          0
111      21769       1739          0      25265          0       1227      56,75       1,22       25,7       1,05      18869       9352        305       8887        160        128         13          0
112      21741       1633          0      25397          0       1229      56,76       1,22       25,7       1,04      18892       9357        287       8910        160        123         16          0
113      21714       1547          0      25506          0       1233      56,77       1,22       25,7       1,04      18916       9360        274       8926        160        115         12          0
114      21689       1478          0      25599          0       1234      56,78       1,22       25,7       1,04      18940       9361        255       8946        160        114         14          0
115      21664       1393          0      25709          0       1234      56,79       1,22       25,7       1,04      18963       9363        232       8971        160        109         16          0
116      21639       1314          0      25810          0       1237      56,79       1,21       25,7       1,04      18983       9368        224       8984        160        104         17          0
117      21614       1258          0      25891          0       1237      56,80       1,21       25,7       1,03      19003       9373        216       8997        160         98         17          0
118      21589       1203          0      25970          0       1238      56,81       1,21       25,7       1,03      19024       9377        207       9010        160         95         17          0
119      21563       1148          0      26051          0       1238      56,82       1,21       25,7       1,03      19048       9379        193       9026        160         91         15          0
120      21541       1083          0      26135          0       1241      56,83       1,21       25,8       1,03      19068       9381        178       9043        160         87         17          0
121      21523       1015          0      26214          0       1248      56,83       1,21       25,8       1,03      19086       9381        155       9066        160         84         17          0
122      21511        966          0      26275          0       1248      56,84       1,21       25,8       1,02      19097       9382        144       9078        160         81         17          0
123      21502        927          0      26321          0       1250      56,85       1,21       25,8       1,02      19106       9382        139       9083        160         78         17          0
124      21492        875          0      26382          0       1251      56,86       1,21       25,8       1,02      19116       9382        119       9103        160         74         14          0
125      21479        840          0      26430          0       1251      56,87       1,21       25,8       1,02      19129       9382        113       9109        160         71         14          0
126      21463        807          0      26477          0       1253      56,87       1,21       25,8       1,02      19144       9383        102       9121        160         73         15          0
127      21447        758          0      26541          0       1254      56,88       1,21       25,8       1,02      19157       9386         96       9130        160         67         15          0
128      21435        721          0      26587          0       1257      56,89       1,21       25,8       1,02      19169       9386         87       9139        160         66         15          0
129      21422        683          0      26636          0       1259      56,90       1,21       25,8       1,02      19178       9390         84       9146        160         63         14          0
130      21409        644          0      26685          0       1262      56,90       1,21       25,8       1,02      19190       9391         77       9154        160         61         14          0
131      21394        631          0      26712          0       1263      56,91       1,21       25,8       1,02      19203       9393         74       9159        160         59         14          0
132      21385        591          0      26759          0       1265      56,92       1,21       25,8       1,01      19210       9395         65       9170        160         55         14          0
133      21375        564          0      26796          0       1265      56,93       1,21       25,8       1,01      19219       9396         60       9176        160         55         13          0
134      21364        548          0      26822          0       1266      56,93       1,21       25,8       1,01      19226       9400         60       9180        160         54         12          0
135      21358        517          0      26858          0       1267      56,94       1,21       25,8       1,01      19230       9402         60       9182        160         55         12          0
136      21345        500          0      26887          0       1268      56,95       1,21       25,8       1,01      19242       9403         54       9189        160         56         12          0
137      21335        477          0      26920          0       1268      56,95       1,21       25,8       1,01      19250       9405         53       9192        160         53         10          0
138      21330        449          0      26952          0       1269      56,96       1,21       25,8       1,01      19255       9405         50       9195        160         48          9          0
139      21318        432          0      26979          0       1271      56,97       1,21       25,8       1,01      19265       9407         51       9196        160         42          7          0
140      21308        405          0      27015          0       1272      56,98       1,21       25,8       1,01      19272       9410         52       9198        160         42          8          0
141      21304        381          0      27041          0       1274      56,98       1,21       25,8       1,01      19275       9411         47       9204        160         41          7          0
142      21302        351          0      27073          0       1274      56,99       1,21       25,8       1,01      19276       9412         45       9207        160         42          8          0
143      21298        334          0      27093          0       1275      57,00       1,21       25,8       1,01      19280       9412         41       9211        160         39          8          0
144      21290        322          0      27112          0       1276      57,00       1,21       25,8       1,01      19286       9414         40       9214        160         36          8          0
145      21283        305          0      27135          0       1277      57,01       1,21       25,8       1,01      19291       9416         42       9214        160         32          6          0
146      21281        286          0      27155          0       1278      57,02       1,21       25,8       1,01      19291       9418         43       9215        160         35          7          0
147      21278        272          0      27172          0       1278      57,02       1,21       25,8       1,01      19293       9419         43       9216        160         35          7          0
148      21272        258          0      27192          0       1278      57,03       1,21       25,8       1,01      19299       9419         40       9219        160         33          7          0
149      21267        241          0      27213          0       1279      57,04       1,21       25,8       1,01      19303       9420         39       9221        160         29          6          0
150      21262        230          0      27229          0       1279      57,04       1,21       25,8       1,01      19307       9421         38       9223        160         29          6          0
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos   Enfermos Hospitaliz  Ambiental

Infectados importados                              0

Total pasos                              505.530.732
Total recorridos                           5.424.377
Total distancia recorrida                309.424.611
Contactos de riesgo                          894.983
Acumulador infectados                        740.254

Total días infectados (curados)              703.127      25,00
Total días infectados (muertos)               33.120      25,00
Total días infectados                        736.247      25,00

Simulados 150 días. 22434,0 s

