Tipo 0
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos Inf.Indire   Enfermos Hospitaliz
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1         38          2          0          0          0          0          0          0          0
  2         38          2          0          0          0          0          0          0          0
  3         38          2          0          0          0          0          0          0          0
  4         38          2          0          0          0          0          0          0          0
  5         38          2          0          0          0          0          0          0          0
  6         38          2          0          0          0          0          0          0          0
  7         38          2          0          0          0          0          0          0          0
  8         38          2          0          0          0          0          0          0          0
  9         38          2          0          0          0          0          0          0          0
 10         38          2          0          0          0          0          0          0          0
 11         38          2          0          0          0          0          0          0          0
 12         38          2          0          0          0          0          0          0          0
 13         38          2          0          0          0          0          0          0          0
 14         38          2          0          0          0          0          0          0          0
 15         38          2          0          0          0          0          0          0          0
 16         38          2          0          0          0          0          0          0          0
 17         38          2          0          0          0          0          0          0          0
 18         38          2          0          0          0          0          0          0          0
 19         38          2          0          0          0          0          0          0          0
 20         38          2          0          0          0          0          0          0          0
 21         38          2          0          0          0          0          0          0          0
 22         38          2          0          0          0          0          0          0          0
 23         38          2          0          0          0          0          0          0          0
 24         38          2          0          0          0          0          0          0          0
 25         38          2          0          0          0          0          0          0          0
 26         38          2          0          0          0          0          0          0          0
 27         38          2          0          0          0          0          0          0          0
 28         38          2          0          0          0          0          0          0          0
 29         38          1          0          1          0          0          0          0          0
 30         38          1          0          1          0          0          0          0          0
 31         38          1          0          1          0          0          0          0          0
 32         38          0          0          2          0          0          0          0          0
 33         38          0          0          2          0          0          0          0          0
 34         38          0          0          2          0          0          0          0          0
 35         38          0          0          2          0          0          0          0          0
 36         38          0          0          2          0          0          0          0          0
 37         38          0          0          2          0          0          0          0          0
 38         38          0          0          2          0          0          0          0          0
 39         38          0          0          2          0          0          0          0          0
 40         38          0          0          2          0          0          0          0          0
 41         38          0          0          2          0          0          0          0          0
 42         38          0          0          2          0          0          0          0          0
 43         37          1          0          2          0          0          0          0          0
 44         37          1          0          2          0          0          0          0          0
 45         37          1          0          2          0          0          0          0          0
 46         37          1          0          2          0          0          0          0          0
 47         37          1          0          2          0          0          0          0          0
 48         37          1          0          2          0          0          0          0          0
 49         37          1          0          2          0          0          0          0          0
 50         37          1          0          2          0          0          0          1          0
 51         37          1          0          2          0          0          0          1          0
 52         37          1          0          2          0          0          0          1          0
 53         37          1          0          2          0          0          0          1          0
 54         37          1          0          2          0          0          0          1          0
 55         37          1          0          2          0          0          0          1          0
 56         37          1          0          2          0          0          0          1          0
 57         36          2          0          2          0          0          0          1          0
 58         36          2          0          2          0          0          0          1          0
 59         36          2          0          2          0          0          0          1          0
 60         36          2          0          2          0          0          0          1          0
 61         36          2          0          2          0          0          0          1          0
 62         36          2          0          2          0          0          0          1          0
 63         36          2          0          2          0          0          0          1          0
 64         36          1          0          3          0          0          0          0          0
 65         36          1          0          3          0          0          0          0          0
 66         36          1          0          3          0          0          0          0          0
 67         36          1          0          3          0          0          0          0          0
 68         36          1          0          3          0          0          0          0          0
 69         36          1          0          3          0          0          0          0          0
 70         36          1          0          3          0          0          0          0          0
 71         36          1          0          3          0          0          0          0          0
 72         36          1          0          3          0          0          0          0          0
 73         36          1          0          3          0          0          0          0          0
 74         36          1          0          3          0          0          0          0          0
 75         36          1          0          3          0          0          0          0          0
 76         36          1          0          3          0          0          0          0          0
 77         36          1          0          3          0          0          0          0          0
 78         36          0          0          4          0          0          0          0          0
 79         36          0          0          4          0          0          0          0          0
 80         36          0          0          4          0          0          0          0          0
 81         36          0          0          4          0          0          0          0          0
