--------------------------------------------------------------------------------------------------
Simulador de contagios. 2.0.1.0
05/04/2020 13:35:50
--------------------------------------------------------------------------------------------------
Prefijo SR50b
Número de hilos                              34
Potencia para fin de infección             3,00

Probabilidad base de contagio              4,00 %
Probabilidad contagio cluster              5,00 %
Probabilidad base de REcontagio            0,00 %
Días mínimos de inmunidad                     5
Días de carencia para contagiar               3
Días de incubación                            7
Probabilidad de enfermar                 100,00 %
Factor probab. contagio enfermo           25,00 %
Probabilidad de hospitalización           10,00 %
Factor prob. contagio hospitalizad         0,00 %
Densidad crítica de vecinos infect         0,00 %
Probabilidad contagio ambiental            0,00 %

Número de individuos                     50.000
Radio                                     2.694
Número de focos iniciales                    10
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4
Tabla de vecinos                   Si          

Número clusters objetivo                    125
Número clusters generados                   123 con        9.960 individuos,            1 infectados de inicio
Factor individuos por cluster              1,00

                        - Edad- % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  2   0   4       10,0       30,0       99,3    70    90       4,00        2.000          4,0           40
menor                 2   5  19        5,0       30,0      100,0    80   110      15,00        7.500         15,0           60
adulto                2  20  64       40,0       30,0       99,4    80   120      62,00       31.000         62,0          100
jubilado              2  65  69     1000,0       30,0       96,8    70    90       5,00        2.500          5,0           50
mayor                 2  70 150      800,0       30,0       83,5    60    70      14,00        7.000         14,0           40
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

Valores al final del día
                                                                       Recorrido  Contactos Media días            ------ Afectados ---- ----------  Clusters -----------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos   Enfermos Hospitaliz  Ambiental
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1      49990         10          0          0          0          0      56,16       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  2      49990         10          0          0          0          0      56,19       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  3      49990         10          0          0          0          0      56,23       0,00        0,0       0,00          0          0          0          0          0          0          0          0
  4      49986         14          0          0          0          0      56,25       0,70        0,0       0,00          1          3          3          0          0          0          0          0
  5      49983         17          0          0          0          0      56,25       0,61        0,0       0,00          1          6          6          0          0          0          0          0
  6      49981         19          0          0          0          0      56,27       0,71        0,0       0,00          1          8          8          0          0          0          0          0
  7      49974         26          0          0          0          0      56,30       0,82        0,0       0,00          1         15         15          0          0         10          1          0
  8      49962         38          0          0          0          0      56,32       0,92        0,0       0,00          2         26         26          0          0         10          1          0
  9      49953         47          0          0          0          0      56,31       0,96        0,0       0,00          2         35         35          0          0         10          1          0
 10      49935         65          0          0          0          0      56,32       0,98        0,0       0,00          6         49         49          0          0         14          2          0
 11      49901         99          0          0          0          0      56,32       0,94        0,0       0,00          9         80         80          0          0         17          3          0
 12      49879        121          0          0          0          0      56,32       0,95        0,0       0,00         11        100        100          0          0         19          3          0
 13      49844        156          0          0          0          0      56,32       0,93        0,0       0,00         14        132        132          0          0         26          3          0
 14      49810        190          0          0          0          0      56,31       1,11        0,0       0,00         24        156        156          0          0         38          4          0
 15      49793        207          0          0          0          0      56,32       1,31        0,0       0,00         32        165        165          0          0         47          5          0
 16      49770        229          0          1          0          0      56,31       1,34       15,0       0,00         43        177        177          0          0         64          6          0
 17      49756        243          0          1          0          0      56,32       1,47       15,0       0,00         56        178        178          0          0         98          6          0
 18      49737        261          0          2          0          0      56,32       1,52       16,0       6,00         70        183        183          0          0        119          8          0
 19      49711        285          0          4          0          0      56,32       1,53       15,3       3,50         81        198        197          1          0        152         11          0
 20      49690        305          0          5          0          0      56,32       1,54       13,0       3,00         85        215        213          2          0        186         17          0
 21      49638        354          0          8          0          0      56,32       1,52       14,1       2,25         91        261        258          3          0        200         19          0
 22      49555        435          0         10          0          0      56,31       1,50       13,2       1,90        104        331        326          5          0        220         21          0
 23      49500        487          0         13          0          0      56,32       1,48       13,9       1,92        122        368        361          7          0        231         22          0
 24      49419        563          0         18          0          0      56,33       1,48       13,8       1,78        144        427        415         12          0        245         23          0
 25      49333        645          0         22          0          0      56,33       1,46       14,6       1,77        160        497        482         15          0        267         25          0
 26      49245        732          0         23          0          0      56,33       1,44       14,5       1,78        187        558        542         16          0        287         27          0
 27      49156        815          0         29          0          0      56,32       1,43       14,8       2,17        215        619        598         21          0        333         32          0
 28      49040        925          0         35          0          0      56,32       1,43       14,4       1,86        240        710        685         25          0        411         40          0
 29      48923       1035          0         41          0          1      56,32       1,43       15,3       1,79        280        787        756         30          1        459         46          0
 30      48792       1157          0         48          0          3      56,32       1,47       15,8       2,20        324        874        836         35          3        530         51          0
 31      48641       1295          0         61          0          3      56,32       1,48       16,5       2,05        380        969        922         44          3        604         59          0
 32      48468       1457          0         72          0          3      56,32       1,50       17,1       1,95        429       1093       1037         53          3        680         68          0
 33      48249       1665          0         83          0          3      56,32       1,50       17,5       1,74        486       1255       1192         60          3        758         77          0
 34      48001       1894          0        101          0          4      56,32       1,51       17,7       1,68        552       1437       1357         76          4        855         89          0
 35      47742       2139          0        114          0          5      56,32       1,51       17,8       1,73        622       1626       1535         87          4        958         95          0
 36      47448       2420          0        125          0          7      56,33       1,49       18,4       1,98        690       1852       1750         96          6       1076        109          0
 37      47145       2709          0        138          0          8      56,33       1,49       18,5       1,88        784       2061       1948        106          7       1214        116          0
 38      46781       3045          0        165          0          9      56,33       1,48       18,9       1,91        881       2328       2193        127          8       1358        126          0
 39      46420       3378          0        191          0         11      56,33       1,48       19,2       1,87        988       2582       2427        145         10       1549        141          0
 40      46074       3695          0        217          0         14      56,33       1,48       19,3       1,76       1097       2819       2641        165         13       1768        159          0
 41      45705       4026          0        249          0         20      56,33       1,49       19,6       1,81       1225       3060       2856        188         16       1989        183          0
 42      45276       4418          0        284          0         22      56,32       1,49       19,9       1,97       1365       3349       3119        212         18       2246        205          0
 43      44845       4809          0        319          0         27      56,33       1,49       19,8       1,89       1518       3627       3372        234         21       2510        231          0
 44      44449       5156          0        366          0         29      56,33       1,50       20,1       1,90       1674       3867       3581        264         22       2825        267          0
 45      43988       5571          0        405          0         36      56,33       1,50       20,1       1,86       1847       4155       3836        293         26       3140        298          0
 46      43510       5996          0        456          0         38      56,33       1,51       20,0       2,01       2024       4456       4100        329         27       3432        329          0
 47      43020       6425          0        512          0         43      56,33       1,52       19,9       1,95       2228       4742       4348        365         29       3740        356          0
 48      42485       6898          0        571          0         46      56,34       1,52       19,8       1,87       2444       5061       4630        400         31       4107        392          0
 49      42029       7277          0        644          0         50      56,34       1,53       19,9       1,89       2637       5324       4838        453         33       4462        433          0
 50      41543       7678          0        725          0         54      56,34       1,53       20,0       1,95       2820       5627       5083        508         36       4772        460          0
 51      41024       8097          0        822          0         57      56,34       1,53       20,1       1,91       3054       5912       5298        576         38       5134        494          0
 52      40531       8477          0        926          0         66      56,34       1,54       20,3       1,86       3273       6186       5486        655         45       5499        515          0
 53      40015       8844          0       1067          0         74      56,34       1,55       20,7       1,84       3485       6490       5684        759         47       5839        556          0
 54      39509       9231          0       1176          0         84      56,35       1,55       20,7       1,82       3697       6784       5891        839         54       6256        600          0
 55      38986       9616          0       1308          0         90      56,35       1,55       20,8       1,79       3947       7057       6072        928         57       6574        636          0
 56      38504       9929          0       1471          0         96      56,35       1,55       21,0       1,76       4163       7323       6217       1045         61       6892        663          0
 57      38038      10215          0       1642          0        105      56,36       1,56       21,1       1,74       4399       7553       6319       1170         64       7229        703          0
 58      37658      10390          0       1837          0        115      56,36       1,56       21,2       1,69       4619       7713       6343       1302         68       7520        736          0
 59      37282      10532          0       2059          0        127      56,36       1,56       21,3       1,63       4842       7866       6336       1458         72       7800        757          0
 60      36903      10683          0       2274          0        140      56,37       1,56       21,5       1,64       5077       8010       6319       1612         79       8078        787          0
 61      36595      10741          0       2511          0        153      56,37       1,57       21,7       1,64       5283       8112       6250       1778         84       8350        810          0
 62      36323      10743          0       2767          0        167      56,37       1,57       21,9       1,63       5495       8172       6128       1954         90       8563        840          0
 63      36061      10710          0       3045          0        184      56,37       1,57       22,1       1,60       5697       8232       5979       2153        100       8733        854          0
 64      35851      10595          0       3352          0        202      56,37       1,57       22,3       1,58       5867       8272       5787       2375        110       8789        855          0
 65      35620      10478          0       3681          0        221      56,37       1,58       22,5       1,56       6083       8287       5571       2600        116       8818        863          0
 66      35403      10349          0       4006          0        242      56,38       1,58       22,6       1,54       6281       8306       5362       2820        124       8849        871          0
 67      35220      10187          0       4339          0        254      56,38       1,58       22,8       1,52       6441       8329       5149       3052        128       8812        872          0
 68      35056       9968          0       4702          0        274      56,39       1,58       22,9       1,51       6582       8352       4915       3305        132       8702        870          0
 69      34896       9713          0       5099          0        292      56,39       1,58       23,1       1,49       6717       8377       4672       3568        137       8548        847          0
 70      34726       9459          0       5509          0        306      56,39       1,58       23,3       1,47       6850       8414       4439       3836        139       8334        831          0
 71      34584       9209          0       5882          0        325      56,39       1,58       23,4       1,47       6970       8436       4214       4078        144       8173        814          0
 72      34413       8935          0       6307          0        345      56,40       1,59       23,5       1,45       7110       8467       3979       4339        149       7945        793          0
 73      34286       8620          0       6730          0        364      56,40       1,59       23,7       1,42       7225       8479       3730       4597        152       7686        768          0
 74      34168       8280          0       7168          0        384      56,41       1,59       23,8       1,41       7337       8485       3476       4854        155       7392        741          0
 75      34054       7974          0       7566          0        406      56,41       1,59       23,9       1,38       7450       8486       3220       5108        158       7133        720          0
 76      33940       7593          0       8034          0        433      56,41       1,59       24,1       1,36       7563       8487       2944       5384        159       6808        691          0
 77      33854       7235          0       8458          0        453      56,42       1,59       24,2       1,35       7648       8488       2696       5632        160       6505        676          0
 78      33774       6885          0       8874          0        467      56,42       1,59       24,4       1,33       7727       8489       2475       5852        162       6247        638          0
 79      33695       6510          0       9309          0        486      56,43       1,59       24,5       1,31       7805       8490       2210       6117        163       5919        601          0
 80      33604       6193          0       9701          0        502      56,43       1,60       24,6       1,29       7894       8492       2007       6321        164       5629        560          0
 81      33541       5812          0      10121          0        526      56,44       1,60       24,7       1,28       7952       8497       1780       6553        164       5300        536          0
 82      33483       5439          0      10531          0        547      56,44       1,60       24,8       1,26       8007       8500       1566       6769        165       4982        508          0
 83      33427       5095          0      10914          0        564      56,45       1,60       24,9       1,25       8062       8501       1381       6953        167       4668        474          0
 84      33364       4761          0      11300          0        575      56,45       1,60       25,0       1,23       8124       8502       1203       7132        167       4351        447          0
 85      33309       4391          0      11701          0        599      56,45       1,60       25,1       1,21       8178       8503       1003       7333        167       4005        418          0
 86      33255       4040          0      12085          0        620      56,46       1,60       25,2       1,19       8230       8505        821       7516        168       3691        395          0
 87      33211       3757          0      12389          0        643      56,47       1,60       25,2       1,18       8273       8506        679       7657        170       3427        362          0
 88      33174       3460          0      12706          0        660      56,47       1,60       25,3       1,17       8308       8508        544       7794        170       3151        335          0
 89      33128       3196          0      13001          0        675      56,47       1,60       25,4       1,16       8351       8511        456       7885        170       2897        309          0
 90      33091       2974          0      13245          0        690      56,48       1,60       25,4       1,14       8388       8511        385       7956        170       2701        288          0
 91      33060       2756          0      13479          0        705      56,49       1,60       25,4       1,13       8417       8513        309       8033        171       2507        267          0
 92      33031       2554          0      13701          0        714      56,49       1,60       25,5       1,12       8444       8515        252       8092        171       2330        252          0
 93      33002       2369          0      13892          0        737      56,50       1,60       25,5       1,11       8471       8517        218       8128        171       2160        238          0
 94      32984       2210          0      14056          0        750      56,50       1,60       25,5       1,10       8487       8519        187       8159        173       2020        226          0
 95      32963       2054          0      14221          0        762      56,51       1,60       25,6       1,10       8507       8520        160       8187        173       1889        207          0
 96      32930       1942          0      14358          0        770      56,52       1,60       25,6       1,09       8538       8522        145       8204        173       1781        199          0
 97      32910       1785          0      14515          0        790      56,52       1,60       25,6       1,08       8557       8523        129       8220        174       1635        187          0
 98      32893       1656          0      14655          0        796      56,53       1,60       25,6       1,08       8573       8524        113       8237        174       1518        169          0
 99      32878       1548          0      14769          0        805      56,54       1,60       25,7       1,07       8586       8526        103       8249        174       1424        153          0
100      32862       1450          0      14874          0        814      56,54       1,60       25,7       1,07       8599       8529         93       8262        174       1328        139          0
